Player,Team,Match-up,Date,W/L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Jevon Carter,PHX,vs.DAL,08/13/2020,W,26,9,3,7,42.9,3,5,60.0,0,0,-,0,2,2,1,1,1,0,1,5
Elie Okobo,PHX,vs.DAL,08/13/2020,W,12,4,0,0,-,0,0,-,4,4,100,0,2,2,2,0,0,0,1,1
Josh Reaves,DAL,@PHX,08/13/2020,L,13,4,1,4,25.0,0,1,0.0,2,2,100,1,1,2,0,0,0,0,3,1
Michael Kidd-Gilchrist,DAL,@PHX,08/13/2020,L,21,6,2,5,40.0,0,0,-,2,2,100,1,2,3,1,0,1,1,2,-17
Trey Burke,DAL,@PHX,08/13/2020,L,19,7,3,8,37.5,1,3,33.3,0,0,-,0,1,1,3,1,0,1,0,-8
Dario Saric,PHX,vs.DAL,08/13/2020,W,26,16,6,10,60.0,2,3,66.7,2,4,50.0,0,6,6,2,0,0,2,3,3
LeBron James,LAL,vs.SAC,08/13/2020,L,15,17,6,13,46.2,2,5,40.0,3,3,100,1,2,3,4,0,0,3,0,-13
Dwight Howard,LAL,vs.SAC,08/13/2020,L,12,6,1,3,33.3,0,0,-,4,6,66.7,1,4,5,0,0,0,1,3,-5
JaVale McGee,LAL,vs.SAC,08/13/2020,L,21,8,4,6,66.7,0,0,-,0,0,-,4,5,9,1,0,0,1,0,-20
Danny Green,LAL,vs.SAC,08/13/2020,L,14,2,1,4,25.0,0,3,0.0,0,0,-,1,1,2,2,2,0,0,1,-3
Markieff Morris,LAL,vs.SAC,08/13/2020,L,20,14,5,9,55.6,4,5,80.0,0,0,-,1,4,5,1,0,0,0,1,-16
Quinn Cook,LAL,vs.SAC,08/13/2020,L,31,12,4,11,36.4,1,5,20.0,3,3,100,1,3,4,4,0,1,2,1,-6
Devontae Cacok,LAL,vs.SAC,08/13/2020,L,9,6,3,6,50.0,0,0,-,0,0,-,2,3,5,1,0,0,0,0,5
Corey Brewer,SAC,@LAL,08/13/2020,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,1,0,0,0,0,0
Nemanja Bjelica,SAC,@LAL,08/13/2020,W,32,15,5,8,62.5,1,4,25.0,4,5,80.0,0,8,8,13,2,1,1,2,32
Cory Joseph,SAC,@LAL,08/13/2020,W,20,13,5,6,83.3,3,3,100,0,0,-,0,2,2,2,1,0,2,1,5
Harrison Barnes,SAC,@LAL,08/13/2020,W,25,3,1,5,20.0,0,2,0.0,1,2,50.0,1,2,3,0,1,0,2,0,8
Alex Len,SAC,@LAL,08/13/2020,W,14,3,1,2,50.0,0,1,0.0,1,2,50.0,0,3,3,0,0,1,0,1,11
Harry Giles III,SAC,@LAL,08/13/2020,W,4,4,2,3,66.7,0,0,-,0,0,-,0,1,1,0,0,0,1,1,-10
Kyle Guy,SAC,@LAL,08/13/2020,W,6,2,1,3,33.3,0,2,0.0,0,0,-,0,1,1,1,0,0,0,1,-8
Justin James,SAC,@LAL,08/13/2020,W,10,4,2,4,50.0,0,1,0.0,0,0,-,0,2,2,1,0,0,0,0,-7
Yogi Ferrell,SAC,@LAL,08/13/2020,W,20,11,4,7,57.1,2,4,50.0,1,2,50.0,0,1,1,2,3,0,1,1,-4
Jared Dudley,LAL,vs.SAC,08/13/2020,L,23,6,2,3,66.7,2,3,66.7,0,0,-,0,4,4,5,1,0,1,3,-6
Buddy Hield,SAC,@LAL,08/13/2020,W,26,28,10,17,58.8,8,14,57.1,0,0,-,0,5,5,2,2,0,2,2,12
Kostas Antetokounmpo,LAL,vs.SAC,08/13/2020,L,11,7,3,3,100,0,0,-,1,2,50.0,2,0,2,1,0,0,1,1,14
DaQuan Jeffries,SAC,@LAL,08/13/2020,W,26,7,3,7,42.9,1,3,33.3,0,0,-,1,3,4,0,1,0,1,4,-3
Talen Horton-Tucker,LAL,vs.SAC,08/13/2020,L,34,14,6,15,40.0,2,5,40.0,0,0,-,1,3,4,3,3,0,2,4,-4
Dion Waiters,LAL,vs.SAC,08/13/2020,L,26,19,8,15,53.3,3,6,50.0,0,1,0.0,1,2,3,5,0,0,5,2,-1
Jabari Parker,SAC,@LAL,08/13/2020,W,30,19,9,10,90.0,1,2,50.0,0,1,0.0,4,4,8,6,0,0,3,2,13
Bogdan Bogdanovic,SAC,@LAL,08/13/2020,W,27,27,11,23,47.8,5,11,45.5,0,0,-,3,3,6,9,2,0,1,0,21
JR Smith,LAL,vs.SAC,08/13/2020,L,25,11,5,10,50.0,1,3,33.3,0,0,-,0,1,1,2,0,0,1,2,-15
Enes Kanter,BOS,vs.WAS,08/13/2020,L,18,8,4,6,66.7,0,0,-,0,0,-,3,2,5,3,0,1,2,1,1
Semi Ojeleye,BOS,vs.WAS,08/13/2020,L,31,13,4,11,36.4,2,6,33.3,3,3,100,2,6,8,2,1,0,3,0,-3
Robert Williams III,BOS,vs.WAS,08/13/2020,L,6,6,3,3,100,0,0,-,0,0,-,0,1,1,1,0,0,0,0,1
Tremont Waters,BOS,vs.WAS,08/13/2020,L,30,7,2,14,14.3,1,7,14.3,2,2,100,0,3,3,4,5,0,5,2,-7
Vincent Poirier,BOS,vs.WAS,08/13/2020,L,16,2,1,3,33.3,0,0,-,0,0,-,3,6,9,1,0,3,2,2,-8
Thomas Bryant,WAS,@BOS,08/13/2020,W,33,26,10,15,66.7,2,4,50.0,4,6,66.7,3,6,9,2,4,2,2,2,11
Troy Brown Jr.,WAS,@BOS,08/13/2020,W,34,17,5,16,31.3,2,5,40.0,5,6,83.3,2,6,8,3,3,1,3,3,9
Jerome Robinson,WAS,@BOS,08/13/2020,W,27,10,4,10,40.0,2,6,33.3,0,0,-,1,2,3,1,0,0,4,4,1
Isaac Bonga,WAS,@BOS,08/13/2020,W,30,6,2,7,28.6,1,2,50.0,1,2,50.0,2,1,3,4,2,0,2,1,1
Javonte Green,BOS,vs.WAS,08/13/2020,L,34,23,8,17,47.1,3,9,33.3,4,4,100,3,1,4,0,0,0,4,4,-13
Jarrod Uthoff,WAS,@BOS,08/13/2020,W,24,8,3,7,42.9,2,4,50.0,0,0,-,1,2,3,0,0,0,0,1,1
Tacko Fall,BOS,vs.WAS,08/13/2020,L,8,4,2,2,100,0,0,-,0,0,-,1,3,4,1,1,2,0,2,0
Jerian Grant,WAS,@BOS,08/13/2020,W,17,6,1,6,16.7,0,0,-,4,4,100,1,2,3,2,0,0,0,1,-1
Moritz Wagner,WAS,@BOS,08/13/2020,W,19,7,2,7,28.6,1,5,20.0,2,2,100,1,7,8,1,1,0,1,4,2
Carsen Edwards,BOS,vs.WAS,08/13/2020,L,24,8,3,11,27.3,1,5,20.0,1,3,33.3,0,4,4,0,1,0,0,0,-5
Johnathan Williams,WAS,@BOS,08/13/2020,W,25,5,2,7,28.6,0,0,-,1,2,50.0,7,9,16,1,0,1,1,2,-2
Romeo Langford,BOS,vs.WAS,08/13/2020,L,30,6,3,9,33.3,0,1,0.0,0,0,-,0,4,4,4,0,0,1,2,7
Grant Williams,BOS,vs.WAS,08/13/2020,L,25,7,2,7,28.6,1,5,20.0,2,2,100,1,7,8,2,0,1,1,4,-4
Ish Smith,WAS,@BOS,08/13/2020,W,31,11,5,13,38.5,0,0,-,1,2,50.0,0,3,3,8,1,2,5,1,8
Brad Wanamaker,BOS,vs.WAS,08/13/2020,L,18,6,3,5,60.0,0,2,0.0,0,0,-,0,1,1,4,0,0,0,2,1
Paul Millsap,DEN,vs.LAC,08/12/2020,L,23,5,2,6,33.3,0,1,0.0,1,2,50.0,1,4,5,2,0,0,1,4,2
Troy Daniels,DEN,vs.LAC,08/12/2020,L,4,3,1,2,50.0,1,2,50.0,0,0,-,0,0,0,1,0,0,0,0,-1
Noah Vonleh,DEN,vs.LAC,08/12/2020,L,4,1,0,0,-,0,0,-,1,2,50.0,0,0,0,0,0,0,0,2,-1
Nikola Jokic,DEN,vs.LAC,08/12/2020,L,28,17,7,11,63.6,1,4,25.0,2,4,50.0,1,6,7,13,0,0,1,1,5
Jamal Murray,DEN,vs.LAC,08/12/2020,L,25,10,3,8,37.5,2,7,28.6,2,2,100,0,3,3,6,0,0,0,2,1
Torrey Craig,DEN,vs.LAC,08/12/2020,L,24,10,4,8,50.0,2,4,50.0,0,1,0.0,2,3,5,0,0,0,1,2,-4
Keita Bates-Diop,DEN,vs.LAC,08/12/2020,L,7,6,3,4,75.0,0,0,-,0,0,-,0,2,2,0,0,1,1,0,-5
Bol Bol,DEN,vs.LAC,08/12/2020,L,10,7,3,4,75.0,1,2,50.0,0,0,-,1,0,1,0,1,1,2,1,-3
Joakim Noah,LAC,@DEN,08/12/2020,W,2,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,1,0
Marcus Morris Sr.,LAC,@DEN,08/12/2020,W,30,7,3,10,30.0,1,7,14.3,0,0,-,0,5,5,2,1,0,0,3,14
Kawhi Leonard,LAC,@DEN,08/12/2020,W,33,26,9,16,56.3,1,4,25.0,7,8,87.5,0,5,5,3,2,0,1,4,12
Reggie Jackson,LAC,@DEN,08/12/2020,W,29,10,4,8,50.0,2,6,33.3,0,0,-,0,2,2,4,1,0,0,4,4
Ivica Zubac,LAC,@DEN,08/12/2020,W,21,15,7,9,77.8,0,0,-,1,2,50.0,4,8,12,2,0,0,0,3,5
Amir Coffey,LAC,@DEN,08/12/2020,W,2,3,1,1,100,1,1,100,0,0,-,0,0,0,0,0,0,0,0,1
Terance Mann,LAC,@DEN,08/12/2020,W,2,0,0,0,-,0,0,-,0,0,-,0,1,1,2,0,0,1,0,0
Lou Williams,LAC,@DEN,08/12/2020,W,25,23,8,13,61.5,2,6,33.3,5,6,83.3,1,1,2,7,1,0,2,2,4
PJ Dozier,DEN,vs.LAC,08/12/2020,L,23,6,3,10,30.0,0,1,0.0,0,0,-,1,2,3,3,1,0,0,2,-12
Monte Morris,DEN,vs.LAC,08/12/2020,L,21,6,2,6,33.3,2,3,66.7,0,0,-,1,1,2,2,0,0,1,0,-10
Michael Porter Jr.,DEN,vs.LAC,08/12/2020,L,25,11,4,10,40.0,0,4,0.0,3,4,75.0,0,5,5,2,1,1,1,3,-16
Paul George,LAC,@DEN,08/12/2020,W,36,27,9,20,45.0,4,9,44.4,5,7,71.4,1,3,4,4,3,0,2,0,12
Patrick Patterson,LAC,@DEN,08/12/2020,W,22,8,3,4,75.0,2,3,66.7,0,0,-,0,2,2,3,1,0,1,3,15
JaMychal Green,LAC,@DEN,08/12/2020,W,21,3,1,2,50.0,1,1,100,0,0,-,0,4,4,1,1,1,0,4,-8
Mason Plumlee,DEN,vs.LAC,08/12/2020,L,19,4,2,4,50.0,0,0,-,0,0,-,1,2,3,3,0,0,3,2,-14
Rodney McGruder,LAC,@DEN,08/12/2020,W,17,2,1,2,50.0,0,0,-,0,0,-,0,3,3,1,1,0,0,1,6
Jerami Grant,DEN,vs.LAC,08/12/2020,L,28,25,9,14,64.3,4,7,57.1,3,4,75.0,1,5,6,1,1,0,1,0,-7
Andre Iguodala,MIA,@OKC,08/12/2020,L,15,0,0,4,0.0,0,2,0.0,0,0,-,0,1,1,0,2,1,0,0,-10
Goran Dragic,MIA,@OKC,08/12/2020,L,22,16,7,12,58.3,1,4,25.0,1,2,50.0,1,4,5,6,2,0,1,3,6
Jimmy Butler,MIA,@OKC,08/12/2020,L,16,7,2,3,66.7,0,0,-,3,5,60.0,1,4,5,2,2,0,3,1,13
Meyers Leonard,MIA,@OKC,08/12/2020,L,18,0,0,4,0.0,0,4,0.0,0,0,-,1,4,5,2,1,0,1,4,-8
Jae Crowder,MIA,@OKC,08/12/2020,L,8,3,1,4,25.0,1,4,25.0,0,0,-,0,0,0,0,0,0,0,1,6
Derrick Jones Jr.,MIA,@OKC,08/12/2020,L,17,4,2,2,100,0,0,-,0,0,-,0,2,2,1,1,0,1,0,7
Bam Adebayo,MIA,@OKC,08/12/2020,L,16,6,3,5,60.0,0,0,-,0,0,-,0,2,2,4,0,0,1,3,5
Duncan Robinson,MIA,@OKC,08/12/2020,L,16,19,6,8,75.0,5,7,71.4,2,2,100,0,2,2,3,0,0,1,2,9
Chris Paul,OKC,vs.MIA,08/12/2020,W,24,12,4,12,33.3,0,3,0.0,4,4,100,2,5,7,4,1,0,3,2,-6
Danilo Gallinari,OKC,vs.MIA,08/12/2020,W,21,14,2,10,20.0,0,6,0.0,10,10,100,0,2,2,0,0,0,1,0,-19
Nerlens Noel,OKC,vs.MIA,08/12/2020,W,18,2,1,1,100,0,0,-,0,0,-,3,4,7,1,0,0,4,3,-4
Andre Roberson,OKC,vs.MIA,08/12/2020,W,11,6,2,3,66.7,2,3,66.7,0,0,-,1,3,4,1,0,0,1,3,17
Steven Adams,OKC,vs.MIA,08/12/2020,W,20,8,4,7,57.1,0,0,-,0,2,0.0,2,6,8,0,1,0,0,0,-7
Terrance Ferguson,OKC,vs.MIA,08/12/2020,W,24,3,1,5,20.0,1,3,33.3,0,0,-,0,0,0,5,1,1,0,2,8
Shai Gilgeous-Alexander,OKC,vs.MIA,08/12/2020,W,25,18,6,9,66.7,2,3,66.7,4,4,100,0,1,1,1,0,1,2,1,-23
Luguentz Dort,OKC,vs.MIA,08/12/2020,W,8,2,0,1,0.0,0,1,0.0,2,2,100,1,0,1,0,0,0,0,1,-6
Abdel Nader,OKC,vs.MIA,08/12/2020,W,17,13,5,9,55.6,3,6,50.0,0,0,-,0,3,3,1,1,0,2,3,0
Hamidou Diallo,OKC,vs.MIA,08/12/2020,W,25,11,4,9,44.4,1,2,50.0,2,4,50.0,1,1,2,1,1,0,2,1,11
Devon Hall,OKC,vs.MIA,08/12/2020,W,12,0,0,4,0.0,0,3,0.0,0,0,-,0,1,1,1,1,1,0,1,2
Gabe Vincent,MIA,@OKC,08/12/2020,L,18,3,1,7,14.3,1,5,20.0,0,0,-,0,0,0,1,3,0,1,1,-13
Tyler Herro,MIA,@OKC,08/12/2020,L,38,30,9,16,56.3,3,6,50.0,9,9,100,0,6,6,2,1,1,1,2,-8
Darius Bazley,OKC,vs.MIA,08/12/2020,W,27,21,8,14,57.1,5,8,62.5,0,1,0.0,3,6,9,4,1,1,1,2,20
Chris Silva,MIA,@OKC,08/12/2020,L,14,8,3,5,60.0,0,1,0.0,2,2,100,2,3,5,1,0,0,0,2,-12
Kelly Olynyk,MIA,@OKC,08/12/2020,L,19,9,4,6,66.7,1,3,33.3,0,0,-,1,3,4,1,0,0,1,3,5
Mike Muscala,OKC,vs.MIA,08/12/2020,W,10,6,2,5,40.0,2,4,50.0,0,0,-,1,4,5,1,0,0,0,0,12
Solomon Hill,MIA,@OKC,08/12/2020,L,24,10,4,10,40.0,2,6,33.3,0,0,-,0,3,3,1,2,0,1,1,-5
Pascal Siakam,TOR,@PHI,08/12/2020,W,29,15,5,14,35.7,2,6,33.3,3,7,42.9,4,5,9,4,0,1,1,2,-4
Rondae Hollis-Jefferson,TOR,@PHI,08/12/2020,W,25,8,2,3,66.7,1,2,50.0,3,4,75.0,0,6,6,4,1,0,0,4,5
Al Horford,PHI,vs.TOR,08/12/2020,L,18,9,3,6,50.0,2,5,40.0,1,2,50.0,1,3,4,5,0,1,1,2,4
Tobias Harris,PHI,vs.TOR,08/12/2020,L,25,22,8,13,61.5,1,4,25.0,5,8,62.5,1,5,6,5,0,2,0,1,10
Joel Embiid,PHI,vs.TOR,08/12/2020,L,14,5,1,4,25.0,0,0,-,3,4,75.0,1,8,9,0,1,1,5,2,6
Josh Richardson,PHI,vs.TOR,08/12/2020,L,24,10,3,8,37.5,1,3,33.3,3,3,100,1,4,5,0,2,1,4,3,8
Shake Milton,PHI,vs.TOR,08/12/2020,L,22,8,2,9,22.2,2,6,33.3,2,2,100,1,3,4,5,0,0,1,3,-1
Marial Shayok,PHI,vs.TOR,08/12/2020,L,10,3,1,3,33.3,0,0,-,1,2,50.0,0,2,2,0,0,1,1,3,-7
Marc Gasol,TOR,@PHI,08/12/2020,W,19,11,4,8,50.0,2,4,50.0,1,1,100,0,5,5,1,2,1,2,1,-1
Stanley Johnson,TOR,@PHI,08/12/2020,W,9,5,2,4,50.0,0,1,0.0,1,2,50.0,1,3,4,4,0,1,0,0,9
Norman Powell,TOR,@PHI,08/12/2020,W,26,17,5,10,50.0,3,6,50.0,4,5,80.0,1,2,3,1,0,0,2,2,2
Fred VanVleet,TOR,@PHI,08/12/2020,W,26,10,3,11,27.3,1,3,33.3,3,3,100,0,2,2,6,0,0,0,1,-11
Paul Watson,TOR,@PHI,08/12/2020,W,5,4,1,1,100,0,0,-,2,2,100,0,1,1,1,1,0,1,0,2
Dewan Hernandez,TOR,@PHI,08/12/2020,W,4,6,2,3,66.7,1,1,100,1,3,33.3,0,0,0,2,0,0,1,0,10
Malcolm Miller,TOR,@PHI,08/12/2020,W,11,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,1,2,6
Furkan Korkmaz,PHI,vs.TOR,08/12/2020,L,29,21,5,10,50.0,5,9,55.6,6,6,100,1,4,5,4,2,0,2,1,-5
Chris Boucher,TOR,@PHI,08/12/2020,W,22,19,7,12,58.3,4,6,66.7,1,2,50.0,4,5,9,0,0,4,1,1,-8
Terence Davis,TOR,@PHI,08/12/2020,W,16,5,1,6,16.7,1,5,20.0,2,2,100,0,3,3,2,2,0,2,6,0
Matt Thomas,TOR,@PHI,08/12/2020,W,23,6,2,7,28.6,2,5,40.0,0,0,-,1,2,3,0,0,0,1,0,14
Raul Neto,PHI,vs.TOR,08/12/2020,L,27,17,6,15,40.0,2,6,33.3,3,3,100,0,1,1,5,1,1,1,1,-4
Norvel Pelle,PHI,vs.TOR,08/12/2020,L,20,4,2,4,50.0,0,0,-,0,0,-,1,2,3,0,1,3,1,6,-7
Kyle Lowry,TOR,@PHI,08/12/2020,W,25,19,6,11,54.5,1,4,25.0,6,9,66.7,0,1,1,3,2,0,0,4,-4
Matisse Thybulle,PHI,vs.TOR,08/12/2020,L,30,10,4,7,57.1,2,4,50.0,0,0,-,0,3,3,1,1,0,1,2,-11
Mike Scott,PHI,vs.TOR,08/12/2020,L,22,12,4,5,80.0,2,3,66.7,2,3,66.7,2,3,5,2,1,0,0,5,-13
P.J. Tucker,HOU,vs.IND,08/12/2020,L,28,3,1,6,16.7,1,4,25.0,0,0,-,1,3,4,2,0,1,1,2,9
James Harden,HOU,vs.IND,08/12/2020,L,35,45,13,21,61.9,7,14,50.0,12,14,85.7,1,16,17,9,3,0,6,2,11
Robert Covington,HOU,vs.IND,08/12/2020,L,36,11,3,8,37.5,3,8,37.5,2,2,100,0,7,7,2,0,2,2,3,2
Chris Clemons,HOU,vs.IND,08/12/2020,L,5,3,1,1,100,1,1,100,0,0,-,1,0,1,0,0,0,0,0,9
Justin Holiday,IND,@HOU,08/12/2020,W,29,18,6,10,60.0,4,8,50.0,2,2,100,1,5,6,1,2,1,0,2,-2
Victor Oladipo,IND,@HOU,08/12/2020,W,37,16,7,26,26.9,2,12,16.7,0,0,-,0,6,6,5,1,1,5,4,-7
JaKarr Sampson,IND,@HOU,08/12/2020,W,16,9,3,3,100,0,0,-,3,3,100,0,5,5,0,2,0,0,3,-9
Myles Turner,IND,@HOU,08/12/2020,W,28,18,5,14,35.7,0,0,-,8,10,80.0,7,5,12,2,1,1,2,5,-13
Aaron Holiday,IND,@HOU,08/12/2020,W,25,2,1,11,9.1,0,3,0.0,0,0,-,0,1,1,2,1,0,2,3,-15
Edmond Sumner,IND,@HOU,08/12/2020,W,24,17,6,11,54.5,2,3,66.7,3,6,50.0,1,3,4,4,0,1,1,3,13
Eric Gordon,HOU,vs.IND,08/12/2020,L,20,13,5,15,33.3,1,9,11.1,2,2,100,1,3,4,0,1,0,6,1,-6
Michael Frazier,HOU,vs.IND,08/12/2020,L,13,2,1,3,33.3,0,2,0.0,0,0,-,0,0,0,0,0,0,0,1,-5
Alize Johnson,IND,@HOU,08/12/2020,W,17,2,1,3,33.3,0,1,0.0,0,0,-,0,8,8,0,3,1,0,2,6
Goga Bitadze,IND,@HOU,08/12/2020,W,17,4,2,6,33.3,0,0,-,0,0,-,1,2,3,0,2,1,1,2,10
Jeff Green,HOU,vs.IND,08/12/2020,L,30,14,5,12,41.7,0,4,0.0,4,4,100,1,2,3,1,0,1,1,3,-16
DeMarre Carroll,HOU,vs.IND,08/12/2020,L,13,3,0,2,0.0,0,2,0.0,3,4,75.0,0,3,3,3,1,0,0,2,-3
Austin Rivers,HOU,vs.IND,08/12/2020,L,31,3,1,9,11.1,1,5,20.0,0,0,-,1,8,9,3,2,0,3,5,-18
Ben McLemore,HOU,vs.IND,08/12/2020,L,28,7,2,9,22.2,2,8,25.0,1,2,50.0,0,1,1,0,1,2,1,1,-3
Doug McDermott,IND,@HOU,08/12/2020,W,24,16,6,7,85.7,3,3,100,1,1,100,0,2,2,4,1,1,1,1,18
T.J. McConnell,IND,@HOU,08/12/2020,W,23,6,3,9,33.3,0,1,0.0,0,0,-,2,5,7,7,2,0,2,0,19
Mike Scott,PHI,vs.PHX,08/11/2020,L,22,17,7,12,58.3,3,4,75.0,0,0,-,2,2,4,1,1,0,1,1,3
Glenn Robinson III,PHI,vs.PHX,08/11/2020,L,25,15,5,9,55.6,3,6,50.0,2,3,66.7,3,4,7,0,0,0,1,2,-7
Furkan Korkmaz,PHI,vs.PHX,08/11/2020,L,32,12,3,11,27.3,3,7,42.9,3,4,75.0,0,0,0,0,1,0,1,2,-16
Shake Milton,PHI,vs.PHX,08/11/2020,L,31,8,4,12,33.3,0,2,0.0,0,0,-,1,1,2,7,0,0,0,3,-7
Dario Saric,PHX,@PHI,08/11/2020,W,24,18,7,9,77.8,2,2,100,2,2,100,3,6,9,4,0,0,1,2,3
Frank Kaminsky,PHX,@PHI,08/11/2020,W,12,13,6,8,75.0,1,3,33.3,0,0,-,1,1,2,0,1,0,0,2,8
Cameron Payne,PHX,@PHI,08/11/2020,W,19,7,3,6,50.0,1,2,50.0,0,0,-,1,1,2,3,0,0,2,5,17
Jevon Carter,PHX,@PHI,08/11/2020,W,19,3,1,1,100,1,1,100,0,0,-,1,1,2,1,0,0,0,2,9
Deandre Ayton,PHX,@PHI,08/11/2020,W,32,8,4,10,40.0,0,2,0.0,0,0,-,3,9,12,2,0,0,0,1,5
Cameron Johnson,PHX,@PHI,08/11/2020,W,31,6,3,10,30.0,0,4,0.0,0,0,-,0,1,1,0,0,0,0,1,6
Devin Booker,PHX,@PHI,08/11/2020,W,41,35,11,24,45.8,2,4,50.0,11,12,91.7,2,7,9,7,1,0,2,0,14
Matisse Thybulle,PHI,vs.PHX,08/11/2020,L,29,7,3,4,75.0,1,2,50.0,0,0,-,1,1,2,0,0,1,0,5,-9
Ricky Rubio,PHX,@PHI,08/11/2020,W,28,16,6,11,54.5,2,5,40.0,2,2,100,0,5,5,10,0,1,2,4,-4
Alec Burks,PHI,vs.PHX,08/11/2020,L,28,23,9,17,52.9,2,5,40.0,3,4,75.0,0,2,2,4,1,0,0,1,-2
Kyle O'Quinn,PHI,vs.PHX,08/11/2020,L,32,9,4,6,66.7,0,0,-,1,1,100,1,9,10,11,2,1,1,0,-12
Raul Neto,PHI,vs.PHX,08/11/2020,L,25,22,9,18,50.0,3,7,42.9,1,2,50.0,0,2,2,4,0,0,2,1,-11
Norvel Pelle,PHI,vs.PHX,08/11/2020,L,16,4,2,4,50.0,0,0,-,0,0,-,3,2,5,1,0,2,2,5,-4
Mikal Bridges,PHX,@PHI,08/11/2020,W,33,24,8,10,80.0,3,5,60.0,5,5,100,0,2,2,1,2,2,0,1,7
P.J. Tucker,HOU,@SAS,08/11/2020,L,27,3,1,5,20.0,1,5,20.0,0,0,-,1,0,1,1,1,0,1,2,-11
Russell Westbrook,HOU,@SAS,08/11/2020,L,28,20,8,17,47.1,2,4,50.0,2,2,100,0,5,5,6,1,0,7,1,-15
Luc Mbah a Moute,HOU,@SAS,08/11/2020,L,6,0,0,0,-,0,0,-,0,0,-,0,0,0,0,2,0,1,0,9
Bruno Caboclo,HOU,@SAS,08/11/2020,L,6,5,2,3,66.7,1,1,100,0,0,-,0,1,1,0,1,0,0,2,9
Michael Frazier,HOU,@SAS,08/11/2020,L,20,6,1,5,20.0,1,4,25.0,3,4,75.0,0,4,4,0,0,0,2,0,-5
Chris Clemons,HOU,@SAS,08/11/2020,L,16,13,3,8,37.5,3,7,42.9,4,4,100,0,3,3,1,2,0,0,2,-4
Marco Belinelli,SAS,vs.HOU,08/11/2020,W,21,13,5,11,45.5,3,5,60.0,0,0,-,2,2,4,1,1,0,1,1,9
DeMar DeRozan,SAS,vs.HOU,08/11/2020,W,28,23,9,13,69.2,0,0,-,5,6,83.3,0,6,6,4,2,1,0,1,19
Jakob Poeltl,SAS,vs.HOU,08/11/2020,W,28,14,6,7,85.7,0,0,-,2,3,66.7,3,9,12,1,1,1,1,2,25
Chimezie Metu,SAS,vs.HOU,08/11/2020,W,6,2,1,1,100,0,0,-,0,0,-,0,1,1,0,1,1,3,1,-9
Lonnie Walker IV,SAS,vs.HOU,08/11/2020,W,30,12,4,12,33.3,2,6,33.3,2,2,100,0,7,7,3,2,0,5,2,11
Luka Samanic,SAS,vs.HOU,08/11/2020,W,5,0,0,2,0.0,0,1,0.0,0,0,-,0,2,2,0,0,1,1,2,-8
Quinndary Weatherspoon,SAS,vs.HOU,08/11/2020,W,8,0,0,1,0.0,0,0,-,0,0,-,0,0,0,2,0,0,1,2,-6
Derrick White,SAS,vs.HOU,08/11/2020,W,26,7,2,9,22.2,1,8,12.5,2,2,100,0,2,2,6,0,0,3,2,2
Jeff Green,HOU,@SAS,08/11/2020,L,31,17,6,9,66.7,1,4,25.0,4,4,100,0,4,4,2,0,0,1,2,-13
Dejounte Murray,SAS,vs.HOU,08/11/2020,W,29,11,5,10,50.0,1,3,33.3,0,0,-,0,2,2,7,2,0,3,2,15
Drew Eubanks,SAS,vs.HOU,08/11/2020,W,15,4,1,4,25.0,0,0,-,2,2,100,3,4,7,0,0,1,2,1,-4
Keldon Johnson,SAS,vs.HOU,08/11/2020,W,26,24,8,12,66.7,3,3,100,5,5,100,1,10,11,3,0,0,2,1,21
Rudy Gay,SAS,vs.HOU,08/11/2020,W,18,13,5,11,45.5,3,6,50.0,0,0,-,0,5,5,1,1,0,0,3,15
DeMarre Carroll,HOU,@SAS,08/11/2020,L,21,6,2,5,40.0,0,1,0.0,2,2,100,1,0,1,3,2,1,0,0,-7
Austin Rivers,HOU,@SAS,08/11/2020,L,29,13,5,12,41.7,1,4,25.0,2,2,100,0,6,6,1,1,0,2,2,-29
Ben McLemore,HOU,@SAS,08/11/2020,L,27,16,6,16,37.5,4,12,33.3,0,0,-,0,3,3,1,0,0,1,5,-17
Robert Covington,HOU,@SAS,08/11/2020,L,29,6,2,9,22.2,0,6,0.0,2,3,66.7,2,7,9,3,4,2,3,3,-7
Tyler Johnson,BKN,@ORL,08/11/2020,W,22,14,5,10,50.0,2,3,66.7,2,2,100,1,2,3,5,0,0,0,1,7
Timothe Luwawu-Cabarrot,BKN,@ORL,08/11/2020,W,24,24,8,12,66.7,4,8,50.0,4,4,100,0,7,7,0,1,0,3,0,8
Rodions Kurucs,BKN,@ORL,08/11/2020,W,25,2,1,4,25.0,0,2,0.0,0,0,-,1,8,9,0,1,1,0,2,2
Chris Chiozza,BKN,@ORL,08/11/2020,W,21,3,1,6,16.7,1,3,33.3,0,0,-,1,2,3,5,4,0,0,2,13
D.J. Augustin,ORL,vs.BKN,08/11/2020,L,22,6,1,8,12.5,0,3,0.0,4,4,100,0,1,1,3,0,0,2,3,-5
Nikola Vucevic,ORL,vs.BKN,08/11/2020,L,21,12,5,15,33.3,2,5,40.0,0,0,-,1,9,10,1,1,0,2,2,4
