Player,Team,Match-up,Date,W/L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Draymond Green,GSW,@TOR,01/13/2018,W,38,14,5,10,50.0,2,6,33.3,2,2,100,0,3,3,8,0,1,0,2,24
David West,GSW,@TOR,01/13/2018,W,15,11,4,8,50.0,0,0,-,3,4,75.0,0,1,1,1,0,0,3,1,-7
Andre Iguodala,GSW,@TOR,01/13/2018,W,8,4,1,1,100,0,0,-,2,2,100,0,1,1,1,0,0,0,1,18
Quincy Acy,BKN,@WAS,01/13/2018,L,25,8,2,5,40.0,2,5,40.0,2,2,100,2,4,6,1,1,2,0,2,-11
Caris LeVert,BKN,@WAS,01/13/2018,L,35,12,5,16,31.3,1,7,14.3,1,2,50.0,4,4,8,8,1,0,5,4,9
Spencer Dinwiddie,BKN,@WAS,01/13/2018,L,35,13,4,16,25.0,2,10,20.0,3,3,100,1,5,6,4,1,1,2,2,-8
Ian Mahinmi,WAS,vs.BKN,01/13/2018,W,15,1,0,2,0.0,0,0,-,1,2,50.0,0,6,6,0,0,1,1,5,1
Tomas Satoransky,WAS,vs.BKN,01/13/2018,W,13,6,3,5,60.0,0,1,0.0,0,0,-,0,1,1,2,1,0,0,2,0
Kelly Oubre Jr.,WAS,vs.BKN,01/13/2018,W,29,17,5,6,83.3,3,4,75.0,4,5,80.0,0,3,3,1,1,0,1,2,1
Allen Crabbe,BKN,@WAS,01/13/2018,L,33,13,5,15,33.3,3,10,30.0,0,0,-,0,3,3,2,1,0,2,3,-16
John Wall,WAS,vs.BKN,01/13/2018,W,40,23,9,24,37.5,0,2,0.0,5,6,83.3,0,3,3,16,2,0,8,1,6
DeMarre Carroll,BKN,@WAS,01/13/2018,L,33,13,6,13,46.2,1,6,16.7,0,0,-,3,7,10,3,2,0,0,4,-6
Jarrett Allen,BKN,@WAS,01/13/2018,L,29,16,6,10,60.0,0,0,-,4,5,80.0,3,5,8,1,0,0,1,2,8
Jodie Meeks,WAS,vs.BKN,01/13/2018,W,5,3,1,1,100,1,1,100,0,0,-,0,1,1,0,0,0,0,0,-2
Bradley Beal,WAS,vs.BKN,01/13/2018,W,43,24,10,23,43.5,4,10,40.0,0,0,-,1,3,4,6,3,0,2,2,6
Rondae Hollis-Jefferson,BKN,@WAS,01/13/2018,L,38,22,9,15,60.0,0,1,0.0,4,5,80.0,0,4,4,7,0,0,3,2,-2
Marcin Gortat,WAS,vs.BKN,01/13/2018,W,30,16,6,8,75.0,0,0,-,4,6,66.7,5,8,13,2,1,1,1,2,2
Jahlil Okafor,BKN,@WAS,01/13/2018,L,8,2,1,2,50.0,0,0,-,0,0,-,0,0,0,1,0,0,1,0,-6
Nik Stauskas,BKN,@WAS,01/13/2018,L,7,3,1,1,100,1,1,100,0,0,-,0,0,0,1,0,0,0,1,3
Markieff Morris,WAS,vs.BKN,01/13/2018,W,39,12,4,7,57.1,2,2,100,2,2,100,0,3,3,1,1,0,0,3,5
Mike Scott,WAS,vs.BKN,01/13/2018,W,14,5,2,4,50.0,0,1,0.0,1,2,50.0,0,4,4,2,0,0,1,0,1
Otto Porter Jr.,WAS,vs.BKN,01/13/2018,W,37,12,6,13,46.2,0,2,0.0,0,0,-,0,9,9,1,1,1,1,2,10
Joe Harris,BKN,@WAS,01/13/2018,L,21,11,3,6,50.0,2,3,66.7,3,3,100,0,2,2,0,0,0,1,2,-1
Treveon Graham,CHA,vs.OKC,01/13/2018,L,18,4,2,3,66.7,0,0,-,0,1,0.0,0,3,3,0,0,0,1,3,-6
Frank Kaminsky,CHA,vs.OKC,01/13/2018,L,19,5,2,6,33.3,0,2,0.0,1,1,100,1,4,5,2,0,0,1,3,-3
Patrick Patterson,OKC,@CHA,01/13/2018,W,17,6,1,6,16.7,1,3,33.3,3,4,75.0,1,4,5,1,0,0,0,2,4
Marvin Williams,CHA,vs.OKC,01/13/2018,L,28,16,6,9,66.7,3,5,60.0,1,1,100,0,9,9,4,0,0,0,0,-7
Alex Abrines,OKC,@CHA,01/13/2018,W,14,9,3,7,42.9,2,3,66.7,1,1,100,2,1,3,0,0,0,0,1,13
Jeremy Lamb,CHA,vs.OKC,01/13/2018,L,18,6,3,8,37.5,0,1,0.0,0,1,0.0,1,3,4,0,0,1,0,0,0
Dwight Howard,CHA,vs.OKC,01/13/2018,L,34,11,4,9,44.4,0,0,-,3,6,50.0,5,12,17,0,1,3,0,3,-2
Terrance Ferguson,OKC,@CHA,01/13/2018,W,18,3,1,3,33.3,1,3,33.3,0,0,-,1,0,1,1,0,1,1,3,9
Malik Monk,CHA,vs.OKC,01/13/2018,L,12,5,2,5,40.0,1,4,25.0,0,0,-,0,1,1,1,0,0,0,2,-11
Kemba Walker,CHA,vs.OKC,01/13/2018,L,34,19,5,17,29.4,2,7,28.6,7,8,87.5,0,3,3,2,1,0,5,2,-4
Josh Huestis,OKC,@CHA,01/13/2018,W,17,3,1,2,50.0,1,2,50.0,0,0,-,0,2,2,0,2,1,0,1,4
Michael Kidd-Gilchrist,CHA,vs.OKC,01/13/2018,L,30,6,2,9,22.2,0,0,-,2,2,100,0,2,2,2,0,1,2,1,-10
Carmelo Anthony,OKC,@CHA,01/13/2018,W,33,7,3,14,21.4,0,5,0.0,1,2,50.0,1,9,10,1,0,0,0,2,3
Paul George,OKC,@CHA,01/13/2018,W,35,17,6,14,42.9,2,5,40.0,3,4,75.0,3,5,8,0,1,1,2,2,-1
Nicolas Batum,CHA,vs.OKC,01/13/2018,L,34,12,4,13,30.8,2,7,28.6,2,3,66.7,1,2,3,2,1,1,4,1,-4
Raymond Felton,OKC,@CHA,01/13/2018,W,16,8,4,10,40.0,0,1,0.0,0,0,-,2,2,4,5,0,0,0,3,6
Russell Westbrook,OKC,@CHA,01/13/2018,W,37,25,10,27,37.0,0,3,0.0,5,7,71.4,2,8,10,7,2,1,3,1,5
Michael Carter-Williams,CHA,vs.OKC,01/13/2018,L,15,7,3,4,75.0,1,2,50.0,0,0,-,1,2,3,3,0,1,1,0,-3
Steven Adams,OKC,@CHA,01/13/2018,W,31,14,7,11,63.6,0,0,-,0,0,-,7,4,11,1,3,4,3,5,6
Jerami Grant,OKC,@CHA,01/13/2018,W,21,9,3,3,100,1,1,100,2,2,100,0,3,3,1,0,1,0,2,1
Wesley Matthews,DAL,vs.LAL,01/13/2018,L,39,17,5,10,50.0,3,6,50.0,4,4,100,0,1,1,4,0,0,0,3,-11
Harrison Barnes,DAL,vs.LAL,01/13/2018,L,39,17,7,21,33.3,1,5,20.0,2,2,100,0,5,5,3,2,0,1,1,-13
Tyler Ennis,LAL,@DAL,01/13/2018,W,10,3,1,6,16.7,1,3,33.3,0,0,-,0,1,1,1,0,0,1,4,-1
Kentavious Caldwell-Pope,LAL,@DAL,01/13/2018,W,41,17,5,8,62.5,2,3,66.7,5,8,62.5,1,4,5,0,0,0,1,4,16
Julius Randle,LAL,@DAL,01/13/2018,W,34,23,9,15,60.0,0,0,-,5,6,83.3,3,12,15,2,0,0,7,5,12
Jordan Clarkson,LAL,@DAL,01/13/2018,W,30,19,9,18,50.0,1,4,25.0,0,0,-,0,3,3,4,0,0,2,0,2
Salah Mejri,DAL,vs.LAL,01/13/2018,L,13,0,0,0,-,0,0,-,0,0,-,1,2,3,1,0,0,0,3,2
Brook Lopez,LAL,@DAL,01/13/2018,W,17,8,3,11,27.3,2,6,33.3,0,0,-,1,2,3,2,1,0,0,1,2
Josh Hart,LAL,@DAL,01/13/2018,W,12,2,1,2,50.0,0,1,0.0,0,0,-,0,2,2,0,1,0,1,4,-2
Devin Harris,DAL,vs.LAL,01/13/2018,L,19,9,1,3,33.3,1,3,33.3,6,8,75.0,0,3,3,1,0,0,2,2,5
Dirk Nowitzki,DAL,vs.LAL,01/13/2018,L,24,6,1,7,14.3,1,5,20.0,3,4,75.0,0,8,8,0,1,1,0,0,8
Lonzo Ball,LAL,@DAL,01/13/2018,W,43,9,4,13,30.8,1,7,14.3,0,0,-,1,6,7,7,1,0,0,1,7
Kyle Kuzma,LAL,@DAL,01/13/2018,W,36,18,8,13,61.5,1,2,50.0,1,2,50.0,2,8,10,3,1,0,2,3,4
Maxi Kleber,DAL,vs.LAL,01/13/2018,L,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-2
Corey Brewer,LAL,@DAL,01/13/2018,W,9,2,0,1,0.0,0,0,-,2,2,100,0,0,0,0,0,0,0,4,-6
Dwight Powell,DAL,vs.LAL,01/13/2018,L,30,13,6,7,85.7,0,0,-,1,3,33.3,0,4,4,1,0,0,1,4,-8
Larry Nance Jr.,LAL,@DAL,01/13/2018,W,19,2,1,6,16.7,0,0,-,0,0,-,3,4,7,0,0,0,0,4,-6
J.J. Barea,DAL,vs.LAL,01/13/2018,L,19,5,1,9,11.1,1,5,20.0,2,3,66.7,0,3,3,3,0,0,1,1,4
Brandon Ingram,LAL,@DAL,01/13/2018,W,14,4,2,2,100,0,0,-,0,0,-,0,6,6,5,0,0,0,1,2
Dennis Smith Jr.,DAL,vs.LAL,01/13/2018,L,39,23,8,19,42.1,3,9,33.3,4,4,100,1,1,2,3,1,0,3,1,-7
Yogi Ferrell,DAL,vs.LAL,01/13/2018,L,43,11,5,14,35.7,1,10,10.0,0,0,-,2,8,10,4,1,0,0,2,-8
Wesley Johnson,LAC,vs.SAC,01/13/2018,W,24,13,4,9,44.4,3,7,42.9,2,2,100,0,3,3,0,1,1,0,4,5
Tyrone Wallace,LAC,vs.SAC,01/13/2018,W,32,12,5,8,62.5,0,1,0.0,2,2,100,0,3,3,1,0,1,2,4,23
George Hill,SAC,@LAC,01/13/2018,L,19,2,1,4,25.0,0,2,0.0,0,0,-,1,0,1,4,0,1,0,2,-12
Jawun Evans,LAC,vs.SAC,01/13/2018,W,25,7,3,6,50.0,1,2,50.0,0,0,-,0,3,3,7,1,0,3,2,15
De'Aaron Fox,SAC,@LAC,01/13/2018,L,35,17,6,17,35.3,1,4,25.0,4,5,80.0,0,1,1,10,2,0,4,3,-15
Montrezl Harrell,LAC,vs.SAC,01/13/2018,W,22,17,7,12,58.3,0,1,0.0,3,4,75.0,2,4,6,1,2,1,1,3,6
Willie Reed,LAC,vs.SAC,01/13/2018,W,26,14,6,6,100,0,0,-,2,4,50.0,2,11,13,2,2,2,0,1,15
Justin Jackson,SAC,@LAC,01/13/2018,L,6,2,1,1,100,0,0,-,0,0,-,0,1,1,0,0,0,1,0,2
Garrett Temple,SAC,@LAC,01/13/2018,L,26,4,2,5,40.0,0,2,0.0,0,0,-,0,3,3,1,3,1,3,3,-12
Kosta Koufos,SAC,@LAC,01/13/2018,L,18,6,3,4,75.0,0,0,-,0,2,0.0,0,2,2,0,1,0,1,2,-17
Willie Cauley-Stein,SAC,@LAC,01/13/2018,L,33,23,10,16,62.5,1,1,100,2,4,50.0,4,9,13,4,1,1,2,5,-6
Sam Dekker,LAC,vs.SAC,01/13/2018,W,19,13,6,9,66.7,0,2,0.0,1,1,100,0,5,5,1,1,0,1,2,-1
Bogdan Bogdanovic,SAC,@LAC,01/13/2018,L,25,13,5,9,55.6,1,2,50.0,2,3,66.7,0,2,2,5,1,0,1,3,-8
Milos Teodosic,LAC,vs.SAC,01/13/2018,W,23,11,4,6,66.7,3,5,60.0,0,0,-,0,1,1,5,0,0,1,4,6
Lou Williams,LAC,vs.SAC,01/13/2018,W,35,26,7,17,41.2,4,9,44.4,8,9,88.9,0,1,1,2,4,0,2,0,16
Blake Griffin,LAC,vs.SAC,01/13/2018,W,29,11,3,8,37.5,1,4,25.0,4,4,100,1,3,4,9,0,0,5,2,22
Vince Carter,SAC,@LAC,01/13/2018,L,14,6,2,3,66.7,1,1,100,1,2,50.0,1,0,1,1,2,0,0,1,-8
Buddy Hield,SAC,@LAC,01/13/2018,L,21,10,5,8,62.5,0,2,0.0,0,0,-,0,4,4,0,1,0,1,1,-13
Skal Labissiere,SAC,@LAC,01/13/2018,L,22,14,5,8,62.5,2,2,100,2,4,50.0,3,4,7,1,1,1,0,3,-3
Sindarius Thornwell,LAC,vs.SAC,01/13/2018,W,5,2,1,1,100,0,0,-,0,0,-,0,0,0,1,0,0,0,0,-2
Zach Randolph,SAC,@LAC,01/13/2018,L,19,8,3,10,30.0,0,1,0.0,2,2,100,1,1,2,0,0,0,3,1,-13
Eric Moreland,DET,@CHI,01/13/2018,L,14,3,1,2,50.0,0,0,-,1,1,100,1,4,5,5,0,0,2,4,2
Robin Lopez,CHI,vs.DET,01/13/2018,W,29,12,6,10,60.0,0,0,-,0,0,-,1,2,3,2,0,1,2,0,16
Zach LaVine,CHI,vs.DET,01/13/2018,W,19,14,5,9,55.6,3,4,75.0,1,2,50.0,0,0,0,2,0,0,1,1,3
Andre Drummond,DET,@CHI,01/13/2018,L,34,21,8,13,61.5,0,0,-,5,6,83.3,8,7,15,4,2,3,1,2,-6
Jerian Grant,CHI,vs.DET,01/13/2018,W,14,0,0,2,0.0,0,1,0.0,0,0,-,0,2,2,7,0,0,0,0,-1
Denzel Valentine,CHI,vs.DET,01/13/2018,W,21,2,1,3,33.3,0,1,0.0,0,0,-,0,5,5,3,0,0,0,3,-2
Lauri Markkanen,CHI,vs.DET,01/13/2018,W,27,19,7,15,46.7,4,7,57.1,1,1,100,1,3,4,1,3,1,1,0,8
Bobby Portis,CHI,vs.DET,01/13/2018,W,18,15,6,10,60.0,2,3,66.7,1,2,50.0,2,1,3,0,1,0,2,3,-12
Kris Dunn,CHI,vs.DET,01/13/2018,W,31,18,7,13,53.8,1,5,20.0,3,4,75.0,0,8,8,8,3,3,2,2,5
Reggie Bullock,DET,@CHI,01/13/2018,L,35,7,3,9,33.3,1,1,100,0,0,-,1,4,5,2,0,0,2,0,-1
Nikola Mirotic,CHI,vs.DET,01/13/2018,W,22,16,6,13,46.2,4,9,44.4,0,0,-,0,6,6,1,1,1,2,1,-8
David Nwaba,CHI,vs.DET,01/13/2018,W,26,2,1,5,20.0,0,1,0.0,0,0,-,2,2,4,0,1,2,0,0,-1
Anthony Tolliver,DET,@CHI,01/13/2018,L,18,10,3,5,60.0,3,4,75.0,1,2,50.0,1,3,4,0,0,0,0,0,3
Ish Smith,DET,@CHI,01/13/2018,L,27,12,5,10,50.0,0,1,0.0,2,2,100,0,2,2,6,1,1,0,0,-8
Dwight Buycks,DET,@CHI,01/13/2018,L,21,10,4,12,33.3,1,3,33.3,1,1,100,1,2,3,3,0,0,0,2,6
Luke Kennard,DET,@CHI,01/13/2018,L,23,9,4,8,50.0,1,4,25.0,0,0,-,1,3,4,3,1,1,1,0,1
Tobias Harris,DET,@CHI,01/13/2018,L,30,7,3,14,21.4,0,6,0.0,1,2,50.0,0,4,4,4,2,1,2,0,-3
Avery Bradley,DET,@CHI,01/13/2018,L,38,26,10,19,52.6,6,10,60.0,0,0,-,0,3,3,1,2,1,4,3,-4
Justin Holiday,CHI,vs.DET,01/13/2018,W,32,9,3,7,42.9,3,5,60.0,0,0,-,0,5,5,3,1,0,4,1,2
Joffrey Lauvergne,SAS,vs.DEN,01/13/2018,W,10,4,2,2,100,0,0,-,0,0,-,0,2,2,1,0,0,2,2,3
Dejounte Murray,SAS,vs.DEN,01/13/2018,W,11,4,1,1,100,0,0,-,2,2,100,0,4,4,2,1,0,2,0,19
Kawhi Leonard,SAS,vs.DEN,01/13/2018,W,28,19,5,8,62.5,0,1,0.0,9,11,81.8,0,8,8,4,4,1,3,1,13
Bryn Forbes,SAS,vs.DEN,01/13/2018,W,15,8,3,7,42.9,2,4,50.0,0,0,-,1,2,3,0,0,0,0,1,17
Darrell Arthur,DEN,@SAS,01/13/2018,L,5,0,0,2,0.0,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-5
Kyle Anderson,SAS,vs.DEN,01/13/2018,W,25,8,3,9,33.3,0,3,0.0,2,2,100,2,4,6,6,1,0,1,0,15
Trey Lyles,DEN,@SAS,01/13/2018,L,20,3,1,9,11.1,0,2,0.0,1,2,50.0,1,4,5,1,0,0,1,2,-9
Danny Green,SAS,vs.DEN,01/13/2018,W,18,11,4,8,50.0,3,5,60.0,0,0,-,0,1,1,0,1,1,0,1,4
Will Barton,DEN,@SAS,01/13/2018,L,23,8,3,8,37.5,1,3,33.3,1,1,100,1,3,4,4,2,0,2,1,-19
Nikola Jokic,DEN,@SAS,01/13/2018,L,30,23,8,13,61.5,3,6,50.0,4,4,100,3,6,9,7,2,0,2,2,-18
Emmanuel Mudiay,DEN,@SAS,01/13/2018,L,6,2,1,3,33.3,0,1,0.0,0,0,-,0,2,2,0,1,0,1,1,-7
Patty Mills,SAS,vs.DEN,01/13/2018,W,19,3,1,3,33.3,1,1,100,0,0,-,0,3,3,2,0,0,3,3,14
Tony Parker,SAS,vs.DEN,01/13/2018,W,19,5,2,3,66.7,1,1,100,0,0,-,0,1,1,5,0,0,0,0,6
Davis Bertans,SAS,vs.DEN,01/13/2018,W,23,18,6,8,75.0,6,7,85.7,0,0,-,0,1,1,1,0,0,0,1,25
Malik Beasley,DEN,@SAS,01/13/2018,L,17,0,0,6,0.0,0,3,0.0,0,0,-,2,3,5,0,0,0,1,1,-12
Wilson Chandler,DEN,@SAS,01/13/2018,L,20,5,2,4,50.0,1,1,100,0,0,-,2,3,5,1,0,0,2,3,-14
Derrick White,SAS,vs.DEN,01/13/2018,W,6,0,0,1,0.0,0,1,0.0,0,0,-,0,1,1,0,0,0,1,0,5
Pau Gasol,SAS,vs.DEN,01/13/2018,W,20,9,3,9,33.3,1,1,100,2,2,100,0,5,5,1,1,0,1,2,12
Manu Ginobili,SAS,vs.DEN,01/13/2018,W,17,8,4,7,57.1,0,1,0.0,0,0,-,1,1,2,1,0,0,0,2,11
Jamal Murray,DEN,@SAS,01/13/2018,L,24,2,1,7,14.3,0,3,0.0,0,0,-,0,1,1,2,0,0,1,0,-18
Gary Harris,DEN,@SAS,01/13/2018,L,30,18,6,16,37.5,2,8,25.0,4,4,100,0,2,2,2,2,0,0,1,-18
Kenneth Faried,DEN,@SAS,01/13/2018,L,11,4,1,6,16.7,0,0,-,2,2,100,1,0,1,0,1,0,1,1,-7
Juancho Hernangomez,DEN,@SAS,01/13/2018,L,6,2,0,0,-,0,0,-,2,2,100,0,1,1,0,0,1,1,0,-7
Mason Plumlee,DEN,@SAS,01/13/2018,L,21,7,3,3,100,0,0,-,1,2,50.0,0,3,3,1,0,3,1,2,-12
Richard Jefferson,DEN,@SAS,01/13/2018,L,24,6,3,6,50.0,0,1,0.0,0,0,-,1,2,3,0,1,0,2,2,-14
LaMarcus Aldridge,SAS,vs.DEN,01/13/2018,W,27,15,7,13,53.8,0,2,0.0,1,1,100,2,4,6,0,1,1,2,4,16
E'Twaun Moore,NOP,vs.POR,01/12/2018,W,25,4,2,7,28.6,0,2,0.0,0,0,-,0,1,1,3,0,0,0,1,-15
Pat Connaughton,POR,@NOP,01/12/2018,L,16,2,1,6,16.7,0,5,0.0,0,0,-,2,1,3,2,1,1,0,2,-5
Maurice Harkless,POR,@NOP,01/12/2018,L,20,4,2,4,50.0,0,2,0.0,0,0,-,1,2,3,1,1,1,2,2,-16
Al-Farouq Aminu,POR,@NOP,01/12/2018,L,35,19,7,16,43.8,3,9,33.3,2,2,100,3,8,11,0,3,0,0,2,16
Damian Lillard,POR,@NOP,01/12/2018,L,38,23,9,22,40.9,2,11,18.2,3,4,75.0,1,1,2,8,3,0,2,3,5
DeMarcus Cousins,NOP,vs.POR,01/12/2018,W,36,24,9,21,42.9,3,7,42.9,3,3,100,3,16,19,8,0,2,5,4,12
Ed Davis,POR,@NOP,01/12/2018,L,18,2,1,3,33.3,0,0,-,0,0,-,0,1,1,1,1,0,0,2,-18
Dante Cunningham,NOP,vs.POR,01/12/2018,W,18,2,1,1,100,0,0,-,0,0,-,0,2,2,0,1,0,2,0,7
Jrue Holiday,NOP,vs.POR,01/12/2018,W,37,25,8,11,72.7,1,2,50.0,8,8,100,0,5,5,6,4,0,3,2,-1
Rajon Rondo,NOP,vs.POR,01/12/2018,W,20,3,1,2,50.0,1,1,100,0,0,-,0,2,2,2,0,0,1,1,-23
Ian Clark,NOP,vs.POR,01/12/2018,W,26,5,2,7,28.6,0,0,-,1,2,50.0,1,3,4,1,2,1,2,3,21
Shabazz Napier,POR,@NOP,01/12/2018,L,36,17,7,15,46.7,3,5,60.0,0,0,-,3,3,6,6,2,0,2,1,3
Anthony Davis,NOP,vs.POR,01/12/2018,W,41,36,16,23,69.6,0,1,0.0,4,4,100,5,4,9,2,0,2,2,3,-5
Jusuf Nurkic,POR,@NOP,01/12/2018,L,31,19,7,9,77.8,0,0,-,5,6,83.3,2,3,5,2,1,3,3,3,7
Jameer Nelson,NOP,vs.POR,01/12/2018,W,12,4,2,4,50.0,0,2,0.0,0,0,-,0,1,1,2,0,0,2,1,7
CJ McCollum,POR,@NOP,01/12/2018,L,36,23,9,21,42.9,4,10,40.0,1,2,50.0,0,4,4,4,1,1,1,2,-3
Darius Miller,NOP,vs.POR,01/12/2018,W,26,16,4,6,66.7,2,4,50.0,6,6,100,0,0,0,2,0,1,1,1,27
Zach Collins,POR,@NOP,01/12/2018,L,12,4,2,5,40.0,0,0,-,0,0,-,2,2,4,0,0,0,1,5,-19
Bradley Beal,WAS,vs.ORL,01/12/2018,W,36,30,12,17,70.6,0,2,0.0,6,8,75.0,0,3,3,7,1,0,0,3,9
Otto Porter Jr.,WAS,vs.ORL,01/12/2018,W,39,9,4,13,30.8,0,3,0.0,1,1,100,1,1,2,2,2,0,1,1,19
Tomas Satoransky,WAS,vs.ORL,01/12/2018,W,12,4,2,4,50.0,0,0,-,0,0,-,0,0,0,2,2,0,2,4,-2
Ian Mahinmi,WAS,vs.ORL,01/12/2018,W,21,17,7,8,87.5,0,0,-,3,4,75.0,4,4,8,1,1,3,1,2,7
Kelly Oubre Jr.,WAS,vs.ORL,01/12/2018,W,29,10,4,12,33.3,2,7,28.6,0,0,-,2,5,7,1,1,0,2,4,2
Jonathon Simmons,ORL,@WAS,01/12/2018,L,33,23,8,11,72.7,1,1,100,6,6,100,0,0,0,5,0,0,2,5,7
Mario Hezonja,ORL,@WAS,01/12/2018,L,23,9,3,7,42.9,1,5,20.0,2,4,50.0,0,5,5,1,0,0,1,5,-11
D.J. Augustin,ORL,@WAS,01/12/2018,L,10,1,0,0,-,0,0,-,1,2,50.0,0,1,1,3,1,0,1,0,-4
Marreese Speights,ORL,@WAS,01/12/2018,L,13,6,2,7,28.6,2,6,33.3,0,0,-,0,2,2,0,0,1,3,2,-7
Aaron Gordon,ORL,@WAS,01/12/2018,L,38,14,4,15,26.7,3,6,50.0,3,4,75.0,3,7,10,7,0,0,4,1,-2
John Wall,WAS,vs.ORL,01/12/2018,W,36,30,13,21,61.9,1,2,50.0,3,5,60.0,0,3,3,9,1,3,4,1,-3
Markieff Morris,WAS,vs.ORL,01/12/2018,W,23,7,3,7,42.9,1,2,50.0,0,0,-,1,3,4,1,0,0,1,2,-4
Evan Fournier,ORL,@WAS,01/12/2018,L,32,10,4,14,28.6,2,8,25.0,0,0,-,0,3,3,2,2,0,1,2,0
Mike Scott,WAS,vs.ORL,01/12/2018,W,17,6,3,4,75.0,0,0,-,0,1,0.0,0,3,3,2,0,0,0,1,4
Elfrid Payton,ORL,@WAS,01/12/2018,L,38,27,9,12,75.0,1,1,100,8,9,88.9,2,3,5,8,1,0,3,1,-2
Marcin Gortat,WAS,vs.ORL,01/12/2018,W,27,12,6,9,66.7,0,0,-,0,0,-,6,5,11,1,1,0,0,4,-2
Wes Iwundu,ORL,@WAS,01/12/2018,L,13,2,1,2,50.0,0,0,-,0,0,-,0,0,0,2,2,0,0,1,-4
Arron Afflalo,ORL,@WAS,01/12/2018,L,7,6,2,3,66.7,2,2,100,0,0,-,0,1,1,0,0,0,0,2,-5
Bismack Biyombo,ORL,@WAS,01/12/2018,L,33,21,8,9,88.9,0,0,-,5,6,83.3,7,6,13,4,1,2,0,2,-2
Jonas Jerebko,UTA,@CHA,01/12/2018,L,5,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,1,-1
Frank Kaminsky,CHA,vs.UTA,01/12/2018,W,27,16,6,13,46.2,1,4,25.0,3,3,100,1,2,3,1,0,0,1,3,-1
Michael Kidd-Gilchrist,CHA,vs.UTA,01/12/2018,W,27,12,3,7,42.9,0,0,-,6,6,100,2,3,5,0,2,0,1,1,14
Thabo Sefolosha,UTA,@CHA,01/12/2018,L,17,7,3,5,60.0,1,1,100,0,0,-,2,2,4,2,0,1,1,2,-2
Joe Johnson,UTA,@CHA,01/12/2018,L,26,5,2,8,25.0,1,4,25.0,0,0,-,0,3,3,1,0,1,1,3,-6
Nicolas Batum,CHA,vs.UTA,01/12/2018,W,36,11,5,11,45.5,1,5,20.0,0,0,-,0,3,3,5,1,0,2,0,12
Donovan Mitchell,UTA,@CHA,01/12/2018,L,37,35,10,20,50.0,5,11,45.5,10,11,90.9,1,4,5,0,2,0,5,2,-18
Ekpe Udoh,UTA,@CHA,01/12/2018,L,19,1,0,3,0.0,0,0,-,1,2,50.0,2,1,3,0,1,2,0,1,8
Kemba Walker,CHA,vs.UTA,01/12/2018,W,37,22,5,14,35.7,4,6,66.7,8,9,88.9,0,2,2,6,0,0,2,2,17
Royce O'Neale,UTA,@CHA,01/12/2018,L,19,11,3,6,50.0,1,3,33.3,4,4,100,1,9,10,1,0,0,2,4,-1
Rodney Hood,UTA,@CHA,01/12/2018,L,26,15,4,13,30.8,3,9,33.3,4,4,100,0,1,1,1,0,0,0,2,7
Ricky Rubio,UTA,@CHA,01/12/2018,L,28,7,3,11,27.3,1,3,33.3,0,0,-,1,6,7,4,0,1,2,2,-2
Treveon Graham,CHA,vs.UTA,01/12/2018,W,12,2,0,2,0.0,0,1,0.0,2,2,100,1,1,2,1,0,0,1,0,-2
Derrick Favors,UTA,@CHA,01/12/2018,L,29,5,2,4,50.0,0,0,-,1,2,50.0,1,6,7,4,0,2,0,4,-19
Marvin Williams,CHA,vs.UTA,01/12/2018,W,27,15,5,11,45.5,3,8,37.5,2,2,100,1,6,7,1,3,0,3,4,13
Joe Ingles,UTA,@CHA,01/12/2018,L,35,2,1,6,16.7,0,3,0.0,0,0,-,0,5,5,6,2,1,3,5,-21
Jeremy Lamb,CHA,vs.UTA,01/12/2018,W,22,11,5,8,62.5,0,2,0.0,1,2,50.0,0,8,8,1,0,0,0,3,-3
Michael Carter-Williams,CHA,vs.UTA,01/12/2018,W,13,2,1,1,100,0,0,-,0,0,-,1,2,3,1,1,1,0,2,-3
Johnny O'Bryant III,CHA,vs.UTA,01/12/2018,W,7,0,0,2,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,0,-6
Dwight Howard,CHA,vs.UTA,01/12/2018,W,33,8,2,9,22.2,0,0,-,4,10,40.0,2,11,13,1,1,1,2,4,14
Jeff Teague,MIN,vs.NYK,01/12/2018,W,33,12,3,11,27.3,1,6,16.7,5,6,83.3,1,3,4,8,4,0,3,1,-3
Doug McDermott,NYK,@MIN,01/12/2018,L,6,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-2
Kyle O'Quinn,NYK,@MIN,01/12/2018,L,21,12,5,7,71.4,0,1,0.0,2,3,66.7,0,6,6,1,0,0,0,2,0
Tyus Jones,MIN,vs.NYK,01/12/2018,W,15,7,3,5,60.0,1,2,50.0,0,0,-,0,2,2,4,1,0,0,1,13
Tim Hardaway Jr.,NYK,@MIN,01/12/2018,L,25,16,6,13,46.2,4,8,50.0,0,0,-,0,3,3,2,2,0,1,1,11
Jimmy Butler,MIN,vs.NYK,01/12/2018,W,34,13,6,12,50.0,1,3,33.3,0,1,0.0,1,3,4,2,3,1,2,1,0
