Player,Team,Match-up,Date,W/L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Kawhi Leonard,TOR,vs.BKN,02/11/2019,W,34,30,10,20,50.0,1,5,20.0,9,9,100,1,1,2,8,1,0,3,2,-7
Kyle Lowry,TOR,vs.BKN,02/11/2019,W,34,13,5,9,55.6,3,7,42.9,0,0,-,0,6,6,7,0,0,0,4,0
Treveon Graham,BKN,@TOR,02/11/2019,L,20,6,2,6,33.3,2,6,33.3,0,0,-,0,1,1,1,0,0,0,4,-12
Marc Gasol,TOR,vs.BKN,02/11/2019,W,22,16,7,9,77.8,1,1,100,1,2,50.0,0,6,6,2,1,1,2,2,4
Pascal Siakam,TOR,vs.BKN,02/11/2019,W,35,17,6,13,46.2,0,1,0.0,5,6,83.3,0,4,4,4,2,0,3,2,-1
Jarrett Allen,BKN,@TOR,02/11/2019,L,29,15,6,10,60.0,1,2,50.0,2,3,66.7,0,3,3,2,0,1,0,3,-1
Garrett Temple,LAC,@MIN,02/11/2019,L,18,4,1,4,25.0,0,2,0.0,2,2,100,2,1,3,2,0,0,2,2,-32
Shai Gilgeous-Alexander,LAC,@MIN,02/11/2019,L,22,10,4,8,50.0,2,3,66.7,0,0,-,0,1,1,1,1,0,3,2,-17
Jerryd Bayless,MIN,vs.LAC,02/11/2019,W,15,2,1,3,33.3,0,2,0.0,0,0,-,0,0,0,2,0,0,0,4,-25
Isaiah Canaan,MIN,vs.LAC,02/11/2019,W,5,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,1,0,0,0,1,-2
Taj Gibson,MIN,vs.LAC,02/11/2019,W,21,14,5,5,100,0,0,-,4,4,100,0,3,3,1,1,0,2,0,-1
Jeff Teague,MIN,vs.LAC,02/11/2019,W,35,19,6,15,40.0,1,1,100,6,7,85.7,1,3,4,10,1,0,1,3,22
Josh Okogie,MIN,vs.LAC,02/11/2019,W,27,10,3,6,50.0,1,2,50.0,3,3,100,1,3,4,1,2,0,1,3,5
Luol Deng,MIN,vs.LAC,02/11/2019,W,38,12,5,10,50.0,0,2,0.0,2,4,50.0,2,7,9,1,2,0,0,2,28
Karl-Anthony Towns,MIN,vs.LAC,02/11/2019,W,27,24,7,11,63.6,0,1,0.0,10,12,83.3,5,5,10,2,2,0,5,5,20
Danilo Gallinari,LAC,@MIN,02/11/2019,L,26,12,2,10,20.0,1,7,14.3,7,8,87.5,0,5,5,1,1,0,2,3,-12
Patrick Beverley,LAC,@MIN,02/11/2019,L,32,2,1,2,50.0,0,1,0.0,0,0,-,1,3,4,6,1,1,0,4,-7
Jerome Robinson,LAC,@MIN,02/11/2019,L,5,0,0,0,-,0,0,-,0,0,-,0,0,0,1,0,0,0,1,2
Ivica Zubac,LAC,@MIN,02/11/2019,L,15,3,1,2,50.0,0,0,-,1,2,50.0,0,1,1,1,0,0,4,3,-35
Derrick Rose,MIN,vs.LAC,02/11/2019,W,25,22,9,18,50.0,0,2,0.0,4,5,80.0,0,1,1,6,1,1,1,0,2
Gorgui Dieng,MIN,vs.LAC,02/11/2019,W,14,8,4,10,40.0,0,2,0.0,0,0,-,3,2,5,2,3,0,1,0,-5
Dario Saric,MIN,vs.LAC,02/11/2019,W,33,19,7,11,63.6,4,5,80.0,1,1,100,4,4,8,2,2,0,1,4,6
Lou Williams,LAC,@MIN,02/11/2019,L,34,45,13,25,52.0,3,8,37.5,16,16,100,0,1,1,4,1,0,7,3,7
Landry Shamet,LAC,@MIN,02/11/2019,L,33,15,4,7,57.1,3,5,60.0,4,4,100,1,2,3,2,2,0,1,1,17
Sindarius Thornwell,LAC,@MIN,02/11/2019,L,0,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0
Montrezl Harrell,LAC,@MIN,02/11/2019,L,35,18,7,10,70.0,0,0,-,4,7,57.1,2,10,12,6,1,1,1,5,19
JaMychal Green,LAC,@MIN,02/11/2019,L,20,11,4,4,100,3,3,100,0,0,-,2,5,7,0,1,0,1,4,8
Paul Millsap,DEN,vs.MIA,02/11/2019,W,20,9,4,9,44.4,1,4,25.0,0,0,-,3,7,10,1,2,2,2,3,0
Kelly Olynyk,MIA,@DEN,02/11/2019,L,28,11,4,13,30.8,1,6,16.7,2,2,100,2,5,7,2,2,2,2,4,-20
Jamal Murray,DEN,vs.MIA,02/11/2019,W,34,10,3,12,25.0,3,6,50.0,1,1,100,0,1,1,5,3,0,4,3,20
Rodney McGruder,MIA,@DEN,02/11/2019,L,21,8,3,5,60.0,0,2,0.0,2,2,100,2,8,10,0,0,0,1,1,7
Bam Adebayo,MIA,@DEN,02/11/2019,L,19,2,1,4,25.0,0,0,-,0,0,-,1,4,5,1,1,0,1,1,-6
Dion Waiters,MIA,@DEN,02/11/2019,L,30,11,4,9,44.4,3,6,50.0,0,2,0.0,0,3,3,6,0,0,1,1,-14
Duncan Robinson,MIA,@DEN,02/11/2019,L,2,0,0,1,0.0,0,1,0.0,0,0,-,0,2,2,0,0,0,0,0,2
Justise Winslow,MIA,@DEN,02/11/2019,L,36,15,6,16,37.5,1,4,25.0,2,4,50.0,0,4,4,0,2,0,2,1,-14
Hassan Whiteside,MIA,@DEN,02/11/2019,L,20,6,3,7,42.9,0,0,-,0,2,0.0,2,6,8,0,1,0,0,1,-10
Ryan Anderson,MIA,@DEN,02/11/2019,L,2,0,0,0,-,0,0,-,0,0,-,0,0,0,1,0,0,0,0,2
James Johnson,MIA,@DEN,02/11/2019,L,27,14,5,9,55.6,2,5,40.0,2,2,100,0,6,6,2,1,3,1,1,2
Will Barton,DEN,vs.MIA,02/11/2019,W,32,8,3,12,25.0,2,7,28.6,0,0,-,2,4,6,5,1,1,0,1,15
Malik Beasley,DEN,vs.MIA,02/11/2019,W,28,23,8,13,61.5,5,7,71.4,2,2,100,0,0,0,2,0,0,0,4,3
Nikola Jokic,DEN,vs.MIA,02/11/2019,W,36,23,7,16,43.8,3,3,100,6,7,85.7,0,12,12,4,0,0,7,3,16
Monte Morris,DEN,vs.MIA,02/11/2019,W,28,17,7,11,63.6,2,4,50.0,1,1,100,1,2,3,7,1,0,0,1,16
Juancho Hernangomez,DEN,vs.MIA,02/11/2019,W,2,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,0,-2
Torrey Craig,DEN,vs.MIA,02/11/2019,W,21,2,1,3,33.3,0,1,0.0,0,0,-,2,1,3,0,0,0,0,0,-4
Jarred Vanderbilt,DEN,vs.MIA,02/11/2019,W,2,0,0,1,0.0,0,0,-,0,0,-,0,1,1,0,0,0,0,0,-2
Dwyane Wade,MIA,@DEN,02/11/2019,L,22,8,4,9,44.4,0,2,0.0,0,0,-,0,1,1,3,2,0,1,2,-8
Trey Lyles,DEN,vs.MIA,02/11/2019,W,7,0,0,5,0.0,0,4,0.0,0,0,-,0,1,1,0,0,0,0,0,-9
Mason Plumlee,DEN,vs.MIA,02/11/2019,W,31,11,5,6,83.3,0,0,-,1,2,50.0,2,6,8,3,0,3,2,2,27
Josh Richardson,MIA,@DEN,02/11/2019,L,33,12,4,9,44.4,2,7,28.6,2,2,100,0,1,1,8,1,0,7,4,-21
Frank Kaminsky,CHA,@IND,02/11/2019,L,4,0,0,2,0.0,0,1,0.0,0,0,-,0,2,2,0,0,0,0,0,-4
Malik Monk,CHA,@IND,02/11/2019,L,10,0,0,3,0.0,0,2,0.0,0,0,-,1,0,1,0,0,0,0,1,-20
Thaddeus Young,IND,vs.CHA,02/11/2019,W,34,11,5,7,71.4,0,1,0.0,1,1,100,2,6,8,6,0,0,1,2,1
Domantas Sabonis,IND,vs.CHA,02/11/2019,W,21,9,4,5,80.0,0,0,-,1,2,50.0,0,9,9,2,0,0,2,3,9
Cory Joseph,IND,vs.CHA,02/11/2019,W,21,6,3,7,42.9,0,2,0.0,0,0,-,0,1,1,2,0,0,1,1,15
Bismack Biyombo,CHA,@IND,02/11/2019,L,11,3,1,1,100,0,0,-,1,2,50.0,2,2,4,1,1,0,0,1,-9
Wesley Matthews,IND,vs.CHA,02/11/2019,W,30,8,2,10,20.0,2,7,28.6,2,2,100,1,4,5,3,0,0,1,4,-1
Jeremy Lamb,CHA,@IND,02/11/2019,L,38,21,7,22,31.8,1,8,12.5,6,6,100,5,2,7,2,0,0,1,6,11
Darren Collison,IND,vs.CHA,02/11/2019,W,32,13,6,12,50.0,1,3,33.3,0,0,-,1,3,4,8,0,0,3,2,-4
T.J. Leaf,IND,vs.CHA,02/11/2019,W,5,2,1,1,100,0,0,-,0,0,-,0,1,1,0,0,0,0,0,12
Kyle O'Quinn,IND,vs.CHA,02/11/2019,W,2,0,0,1,0.0,0,0,-,0,0,-,0,0,0,0,0,0,0,0,1
Miles Bridges,CHA,@IND,02/11/2019,L,11,3,1,3,33.3,1,2,50.0,0,0,-,0,0,0,1,0,1,1,0,-13
Cody Zeller,CHA,@IND,02/11/2019,L,35,18,6,11,54.5,0,1,0.0,6,9,66.7,5,4,9,1,0,1,0,2,6
Michael Kidd-Gilchrist,CHA,@IND,02/11/2019,L,15,4,1,5,20.0,0,1,0.0,2,2,100,1,0,1,0,0,0,0,0,-17
Tyreke Evans,IND,vs.CHA,02/11/2019,W,20,12,4,7,57.1,2,3,66.7,2,2,100,0,1,1,2,0,0,2,1,9
Nicolas Batum,CHA,@IND,02/11/2019,L,34,2,1,8,12.5,0,7,0.0,0,0,-,1,6,7,3,1,0,0,0,4
Myles Turner,IND,vs.CHA,02/11/2019,W,33,18,6,10,60.0,2,3,66.7,4,4,100,0,8,8,1,3,3,0,5,-5
Marvin Williams,CHA,@IND,02/11/2019,L,31,5,2,10,20.0,1,6,16.7,0,0,-,5,6,11,3,2,0,0,3,6
Shelvin Mack,CHA,@IND,02/11/2019,L,12,0,0,2,0.0,0,0,-,0,2,0.0,0,0,0,1,1,0,0,1,-20
Doug McDermott,IND,vs.CHA,02/11/2019,W,11,6,2,3,66.7,0,1,0.0,2,2,100,0,0,0,1,0,0,0,1,17
Bojan Bogdanovic,IND,vs.CHA,02/11/2019,W,31,14,5,11,45.5,1,5,20.0,3,4,75.0,1,1,2,0,0,0,2,3,-9
Kemba Walker,CHA,@IND,02/11/2019,L,39,34,10,23,43.5,4,12,33.3,10,12,83.3,1,8,9,3,2,0,3,1,11
Zaza Pachulia,DET,vs.WAS,02/11/2019,W,7,4,2,2,100,0,0,-,0,0,-,1,0,1,1,0,0,0,0,-11
Wesley Johnson,WAS,@DET,02/11/2019,L,25,6,2,5,40.0,1,3,33.3,1,1,100,1,2,3,2,1,1,0,3,6
Jabari Parker,WAS,@DET,02/11/2019,L,20,0,0,3,0.0,0,3,0.0,0,2,0.0,1,4,5,2,0,0,2,3,7
Reggie Jackson,DET,vs.WAS,02/11/2019,W,29,16,5,8,62.5,4,4,100,2,2,100,0,0,0,6,1,0,7,2,9
Bruce Brown,DET,vs.WAS,02/11/2019,W,27,9,4,4,100,1,1,100,0,0,-,0,0,0,0,0,0,1,2,9
Jeff Green,WAS,@DET,02/11/2019,L,28,4,1,6,16.7,1,5,20.0,1,2,50.0,1,0,1,5,0,1,4,3,-16
Jose Calderon,DET,vs.WAS,02/11/2019,W,0,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,2
Chasson Randle,WAS,@DET,02/11/2019,L,19,5,2,5,40.0,1,2,50.0,0,0,-,0,1,1,1,0,0,2,2,-9
Ish Smith,DET,vs.WAS,02/11/2019,W,19,7,2,7,28.6,1,3,33.3,2,2,100,2,2,4,4,0,0,1,2,0
Thomas Bryant,WAS,@DET,02/11/2019,L,17,8,4,7,57.1,0,2,0.0,0,0,-,3,5,8,1,0,1,0,1,-13
Langston Galloway,DET,vs.WAS,02/11/2019,W,21,0,0,4,0.0,0,3,0.0,0,0,-,0,6,6,1,1,0,0,0,18
Andre Drummond,DET,vs.WAS,02/11/2019,W,36,32,12,19,63.2,0,1,0.0,8,10,80.0,4,13,17,0,4,1,1,3,14
Thon Maker,DET,vs.WAS,02/11/2019,W,14,5,2,3,66.7,1,1,100,0,0,-,1,3,4,0,0,1,2,3,15
Jordan McRae,WAS,@DET,02/11/2019,L,19,10,5,8,62.5,0,0,-,0,0,-,0,1,1,4,0,0,1,2,-4
Blake Griffin,DET,vs.WAS,02/11/2019,W,40,31,12,23,52.2,4,10,40.0,3,4,75.0,2,7,9,9,0,0,2,5,-2
Wayne Ellington,DET,vs.WAS,02/11/2019,W,19,2,1,8,12.5,0,7,0.0,0,0,-,0,4,4,2,0,0,2,3,0
Trevor Ariza,WAS,@DET,02/11/2019,L,40,23,10,14,71.4,3,6,50.0,0,1,0.0,0,7,7,5,2,1,2,3,0
Bradley Beal,WAS,@DET,02/11/2019,L,41,32,9,19,47.4,2,8,25.0,12,12,100,0,6,6,10,2,1,1,3,-20
Luke Kennard,DET,vs.WAS,02/11/2019,W,29,15,4,7,57.1,4,6,66.7,3,3,100,0,3,3,2,0,0,0,1,-9
Bobby Portis,WAS,@DET,02/11/2019,L,32,24,9,17,52.9,6,10,60.0,0,1,0.0,1,4,5,1,2,0,2,1,4
Luke Kornet,NYK,@CLE,02/11/2019,L,12,6,2,6,33.3,2,5,40.0,0,0,-,0,1,1,0,1,1,0,1,9
Brandon Knight,CLE,vs.NYK,02/11/2019,W,16,9,3,5,60.0,3,4,75.0,0,0,-,0,3,3,2,0,0,2,1,0
Deng Adel,CLE,vs.NYK,02/11/2019,W,4,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,1,2
John Jenkins,NYK,@CLE,02/11/2019,L,9,7,3,5,60.0,1,3,33.3,0,0,-,0,0,0,1,0,0,0,0,-1
Marquese Chriss,CLE,vs.NYK,02/11/2019,W,22,14,5,8,62.5,2,3,66.7,2,2,100,1,6,7,1,1,0,1,3,4
Collin Sexton,CLE,vs.NYK,02/11/2019,W,39,20,7,21,33.3,2,8,25.0,4,5,80.0,1,0,1,3,1,0,1,3,12
Mario Hezonja,NYK,@CLE,02/11/2019,L,16,5,2,8,25.0,1,2,50.0,0,0,-,0,5,5,1,0,0,1,1,-1
Matthew Dellavedova,CLE,vs.NYK,02/11/2019,W,27,12,5,10,50.0,0,3,0.0,2,3,66.7,0,3,3,6,1,0,1,1,-1
Kadeem Allen,NYK,@CLE,02/11/2019,L,32,25,10,16,62.5,1,2,50.0,4,5,80.0,0,3,3,6,1,0,1,3,-1
Allonzo Trier,NYK,@CLE,02/11/2019,L,17,4,1,5,20.0,0,1,0.0,2,4,50.0,0,2,2,2,0,0,1,1,0
Larry Nance Jr.,CLE,vs.NYK,02/11/2019,W,34,15,5,6,83.3,1,2,50.0,4,4,100,10,6,16,4,1,1,5,3,6
Mitchell Robinson,NYK,@CLE,02/11/2019,L,24,10,5,6,83.3,0,0,-,0,1,0.0,4,4,8,1,1,2,0,3,3
Kevin Love,CLE,vs.NYK,02/11/2019,W,16,14,4,10,40.0,2,6,33.3,4,4,100,0,9,9,1,0,0,3,0,13
Noah Vonleh,NYK,@CLE,02/11/2019,L,17,4,2,5,40.0,0,2,0.0,0,0,-,0,4,4,0,1,2,1,2,-12
Dennis Smith Jr.,NYK,@CLE,02/11/2019,L,31,10,5,12,41.7,0,2,0.0,0,2,0.0,1,1,2,4,3,2,1,2,6
DeAndre Jordan,NYK,@CLE,02/11/2019,L,24,12,5,7,71.4,0,0,-,2,2,100,4,6,10,2,0,1,2,1,-6
Kevin Knox II,NYK,@CLE,02/11/2019,L,36,13,5,16,31.3,1,7,14.3,2,2,100,0,6,6,3,0,1,3,1,-10
Channing Frye,CLE,vs.NYK,02/11/2019,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0
David Nwaba,CLE,vs.NYK,02/11/2019,W,33,5,2,9,22.2,1,3,33.3,0,0,-,4,2,6,1,1,0,1,1,-3
Damyean Dotson,NYK,@CLE,02/11/2019,L,22,8,2,6,33.3,1,2,50.0,3,4,75.0,1,4,5,1,1,0,0,2,-2
Nik Stauskas,CLE,vs.NYK,02/11/2019,W,20,3,1,9,11.1,1,7,14.3,0,0,-,1,4,5,1,0,1,2,2,-16
Jordan Clarkson,CLE,vs.NYK,02/11/2019,W,28,15,6,17,35.3,2,8,25.0,1,1,100,0,6,6,1,1,0,2,1,-2
Trey Burke,DAL,@HOU,02/11/2019,L,20,8,3,5,60.0,0,1,0.0,2,2,100,0,0,0,3,1,0,2,2,-7
Ryan Broekhoff,DAL,@HOU,02/11/2019,L,2,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,1,3
Austin Rivers,HOU,vs.DAL,02/11/2019,W,17,7,3,4,75.0,0,1,0.0,1,2,50.0,0,1,1,1,0,0,0,3,0
Kenneth Faried,HOU,vs.DAL,02/11/2019,W,32,17,7,8,87.5,0,0,-,3,4,75.0,2,6,8,1,1,1,1,3,22
Maxi Kleber,DAL,@HOU,02/11/2019,L,23,9,4,7,57.1,1,2,50.0,0,0,-,0,2,2,2,0,1,3,3,-10
Tim Hardaway Jr.,DAL,@HOU,02/11/2019,L,28,10,3,11,27.3,2,8,25.0,2,2,100,0,4,4,0,0,0,0,0,-10
Iman Shumpert,HOU,vs.DAL,02/11/2019,W,25,6,2,8,25.0,2,7,28.6,0,0,-,2,0,2,4,2,0,1,3,2
Isaiah Hartenstein,HOU,vs.DAL,02/11/2019,W,13,2,1,1,100,0,0,-,0,0,-,0,2,2,1,1,2,0,3,-5
Chris Paul,HOU,vs.DAL,02/11/2019,W,29,17,5,12,41.7,5,10,50.0,2,2,100,1,1,2,11,2,0,0,4,21
Gary Clark,HOU,vs.DAL,02/11/2019,W,1,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,0,0
P.J. Tucker,HOU,vs.DAL,02/11/2019,W,37,3,1,4,25.0,1,3,33.3,0,0,-,2,5,7,1,2,1,1,5,16
Dirk Nowitzki,DAL,@HOU,02/11/2019,L,10,6,2,4,50.0,1,2,50.0,1,1,100,0,0,0,1,0,0,1,1,-5
Devin Harris,DAL,@HOU,02/11/2019,L,14,8,2,6,33.3,2,5,40.0,2,2,100,0,0,0,0,1,0,0,1,-9
Dwight Powell,DAL,@HOU,02/11/2019,L,28,12,4,5,80.0,1,1,100,3,5,60.0,0,4,4,0,0,0,1,1,-12
Justin Jackson,DAL,@HOU,02/11/2019,L,11,9,3,5,60.0,1,3,33.3,2,2,100,0,0,0,1,1,0,0,1,-4
James Harden,HOU,vs.DAL,02/11/2019,W,36,31,9,23,39.1,6,17,35.3,7,7,100,1,7,8,7,5,0,5,1,8
Dorian Finney-Smith,DAL,@HOU,02/11/2019,L,36,8,3,9,33.3,0,2,0.0,2,2,100,3,5,8,5,2,0,2,3,-8
Luka Doncic,DAL,@HOU,02/11/2019,L,36,21,7,17,41.2,2,9,22.2,5,9,55.6,0,10,10,8,0,0,5,2,-6
Gerald Green,HOU,vs.DAL,02/11/2019,W,22,19,7,12,58.3,5,8,62.5,0,0,-,1,5,6,1,0,0,1,3,2
Jalen Brunson,DAL,@HOU,02/11/2019,L,26,13,4,4,100,3,3,100,2,2,100,0,5,5,1,0,0,4,2,-10
Courtney Lee,DAL,@HOU,02/11/2019,L,6,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-2
Eric Gordon,HOU,vs.DAL,02/11/2019,W,29,18,7,17,41.2,4,13,30.8,0,0,-,0,2,2,1,0,1,0,1,14
Tony Snell,MIL,@CHI,02/11/2019,W,16,4,2,6,33.3,0,2,0.0,0,0,-,0,4,4,1,0,0,0,0,12
Timothe Luwawu-Cabarrot,CHI,vs.MIL,02/11/2019,L,16,9,3,6,50.0,2,3,66.7,1,2,50.0,0,1,1,0,1,0,0,1,-19
Shaquille Harrison,CHI,vs.MIL,02/11/2019,L,10,0,0,2,0.0,0,2,0.0,0,0,-,0,1,1,2,1,0,1,1,-10
Malcolm Brogdon,MIL,@CHI,02/11/2019,W,31,17,5,9,55.6,3,5,60.0,4,4,100,0,6,6,3,0,0,0,0,17
Lauri Markkanen,CHI,vs.MIL,02/11/2019,L,38,20,6,21,28.6,1,7,14.3,7,7,100,4,13,17,3,2,0,1,4,-5
Zach LaVine,CHI,vs.MIL,02/11/2019,L,36,27,9,19,47.4,4,6,66.7,5,5,100,0,5,5,7,1,1,2,4,0
Otto Porter Jr.,CHI,vs.MIL,02/11/2019,L,37,18,7,14,50.0,2,4,50.0,2,2,100,3,4,7,4,1,0,3,4,-9
Kris Dunn,CHI,vs.MIL,02/11/2019,L,33,2,1,9,11.1,0,1,0.0,0,0,-,0,4,4,6,1,0,2,4,1
Giannis Antetokounmpo,MIL,@CHI,02/11/2019,W,35,29,9,13,69.2,2,3,66.7,9,14,64.3,2,15,17,8,0,3,6,3,21
Pat Connaughton,MIL,@CHI,02/11/2019,W,7,2,1,1,100,0,0,-,0,0,-,0,1,1,0,0,0,0,1,5
Brook Lopez,MIL,@CHI,02/11/2019,W,30,7,3,11,27.3,1,8,12.5,0,0,-,0,5,5,3,1,3,1,4,-5
Trevon Duval,MIL,@CHI,02/11/2019,W,0,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0
Khris Middleton,MIL,@CHI,02/11/2019,W,33,16,6,13,46.2,1,4,25.0,3,3,100,0,4,4,4,3,0,2,1,3
Eric Bledsoe,MIL,@CHI,02/11/2019,W,30,19,5,8,62.5,3,6,50.0,6,6,100,0,1,1,2,2,0,4,2,-2
D.J. Wilson,MIL,@CHI,02/11/2019,W,7,0,0,1,0.0,0,1,0.0,0,0,-,0,1,1,0,0,0,2,0,2
Wayne Selden,CHI,vs.MIL,02/11/2019,L,21,4,2,10,20.0,0,3,0.0,0,0,-,0,4,4,0,1,0,2,2,-10
Ryan Arcidiacono,CHI,vs.MIL,02/11/2019,L,15,2,1,2,50.0,0,1,0.0,0,0,-,0,2,2,1,0,0,0,0,-14
George Hill,MIL,@CHI,02/11/2019,W,17,2,0,3,0.0,0,3,0.0,2,2,100,0,5,5,3,0,1,0,0,12
Ersan Ilyasova,MIL,@CHI,02/11/2019,W,18,12,5,9,55.6,2,4,50.0,0,0,-,2,1,3,0,0,0,2,5,4
Robin Lopez,CHI,vs.MIL,02/11/2019,L,33,17,8,13,61.5,0,1,0.0,1,2,50.0,2,2,4,1,0,1,2,2,1
Christian Wood,MIL,@CHI,02/11/2019,W,0,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0
Sterling Brown,MIL,@CHI,02/11/2019,W,16,4,2,6,33.3,0,2,0.0,0,0,-,1,1,2,0,0,0,0,2,-4
Elie Okobo,PHX,@SAC,02/10/2019,L,18,6,2,7,28.6,0,4,0.0,2,2,100,0,3,3,3,0,0,2,3,-1
Mikal Bridges,PHX,@SAC,02/10/2019,L,35,9,2,8,25.0,0,5,0.0,5,8,62.5,2,4,6,4,3,0,0,5,-5
Deandre Ayton,PHX,@SAC,02/10/2019,L,32,16,8,10,80.0,0,0,-,0,0,-,1,8,9,0,0,1,2,3,-5
Devin Booker,PHX,@SAC,02/10/2019,L,35,27,9,19,47.4,3,5,60.0,6,7,85.7,1,7,8,6,0,0,5,5,-15
Richaun Holmes,PHX,@SAC,02/10/2019,L,16,10,2,6,33.3,0,0,-,6,6,100,5,4,9,1,0,0,1,5,-8
Dragan Bender,PHX,@SAC,02/10/2019,L,15,2,1,3,33.3,0,2,0.0,0,0,-,1,5,6,3,0,0,0,1,0
Bogdan Bogdanovic,SAC,vs.PHX,02/10/2019,W,27,14,5,10,50.0,0,1,0.0,4,6,66.7,0,5,5,5,3,1,4,3,5
Yogi Ferrell,SAC,vs.PHX,02/10/2019,W,15,7,2,5,40.0,2,5,40.0,1,1,100,0,2,2,4,1,0,0,1,1
Willie Cauley-Stein,SAC,vs.PHX,02/10/2019,W,27,10,3,5,60.0,0,0,-,4,10,40.0,3,5,8,2,1,5,1,2,12
Harrison Barnes,SAC,vs.PHX,02/10/2019,W,30,9,3,9,33.3,1,7,14.3,2,2,100,0,4,4,3,2,0,3,2,9
Alec Burks,SAC,vs.PHX,02/10/2019,W,21,0,0,1,0.0,0,0,-,0,0,-,0,3,3,0,0,0,0,0,5
Buddy Hield,SAC,vs.PHX,02/10/2019,W,26,18,6,15,40.0,3,9,33.3,3,4,75.0,3,3,6,0,1,1,1,2,6
Nemanja Bjelica,SAC,vs.PHX,02/10/2019,W,22,10,4,12,33.3,0,3,0.0,2,2,100,4,4,8,2,1,3,0,4,13
De'Aaron Fox,SAC,vs.PHX,02/10/2019,W,32,17,5,11,45.5,2,4,50.0,5,6,83.3,0,6,6,9,2,0,2,2,10
Kelly Oubre Jr.,PHX,@SAC,02/10/2019,L,20,7,3,10,30.0,0,3,0.0,1,3,33.3,0,3,3,1,1,0,2,3,-5
Josh Jackson,PHX,@SAC,02/10/2019,L,33,18,7,16,43.8,2,3,66.7,2,4,50.0,2,3,5,1,0,3,3,3,-12
Marvin Bagley III,SAC,vs.PHX,02/10/2019,W,32,32,10,15,66.7,1,2,50.0,11,13,84.6,1,6,7,1,1,1,1,2,7
Jamal Crawford,PHX,@SAC,02/10/2019,L,4,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-1
Tyler Johnson,PHX,@SAC,02/10/2019,L,32,9,4,12,33.3,1,5,20.0,0,0,-,3,2,5,3,1,0,2,3,-13
Harry Giles III,SAC,vs.PHX,02/10/2019,W,9,0,0,1,0.0,0,0,-,0,0,-,0,0,0,0,0,0,0,3,-3
Evan Fournier,ORL,@ATL,02/10/2019,W,34,17,6,12,50.0,1,3,33.3,4,4,100,0,3,3,7,1,0,1,3,19
D.J. Augustin,ORL,@ATL,02/10/2019,W,25,14,6,9,66.7,1,2,50.0,1,2,50.0,0,3,3,10,1,0,0,1,12
Aaron Gordon,ORL,@ATL,02/10/2019,W,26,12,4,9,44.4,2,5,40.0,2,4,50.0,0,3,3,3,0,1,1,4,9
Jonathan Isaac,ORL,@ATL,02/10/2019,W,28,17,6,12,50.0,3,7,42.9,2,2,100,1,2,3,0,2,5,0,2,15
Jarell Martin,ORL,@ATL,02/10/2019,W,8,6,2,5,40.0,2,4,50.0,0,0,-,0,3,3,0,0,0,1,1,-1
Justin Anderson,ATL,vs.ORL,02/10/2019,L,9,5,2,4,50.0,0,1,0.0,1,1,100,0,3,3,1,0,0,0,0,8
Khem Birch,ORL,@ATL,02/10/2019,W,16,6,2,2,100,0,0,-,2,2,100,2,5,7,0,0,1,1,0,8
Alex Len,ATL,vs.ORL,02/10/2019,L,19,16,4,7,57.1,2,3,66.7,6,8,75.0,0,2,2,1,0,1,1,4,1
Taurean Prince,ATL,vs.ORL,02/10/2019,L,24,8,3,5,60.0,2,3,66.7,0,0,-,0,1,1,3,1,2,1,2,-18
Trae Young,ATL,vs.ORL,02/10/2019,L,26,13,3,9,33.3,2,4,50.0,5,5,100,1,4,5,7,0,0,3,2,-25
Terrence Ross,ORL,@ATL,02/10/2019,W,24,18,4,12,33.3,2,7,28.6,8,8,100,0,6,6,2,0,0,1,0,9
DeAndre' Bembry,ATL,vs.ORL,02/10/2019,L,20,2,1,3,33.3,0,1,0.0,0,0,-,0,1,1,1,0,1,0,3,2
Dewayne Dedmon,ATL,vs.ORL,02/10/2019,L,24,5,2,6,33.3,1,4,25.0,0,0,-,0,6,6,0,0,0,1,1,-20
Jeremy Lin,ATL,vs.ORL,02/10/2019,L,22,12,4,9,44.4,2,3,66.7,2,2,100,0,3,3,4,0,1,1,3,9
Isaiah Briscoe,ORL,@ATL,02/10/2019,W,23,2,1,8,12.5,0,3,0.0,0,0,-,0,0,0,2,0,0,1,3,4
Melvin Frazier Jr.,ORL,@ATL,02/10/2019,W,3,0,0,0,-,0,0,-,0,0,-,1,0,1,0,0,0,0,1,-7
