Player,Team,Match-up,Date,W/L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Mike Conley,MEM,@UTA,01/28/2017,W,28,23,9,14,64.3,3,7,42.9,2,2,100,0,3,3,3,2,0,0,2,10
Rudy Gobert,UTA,vs.MEM,01/28/2017,L,38,15,3,5,60.0,0,0,-,9,9,100,3,7,10,2,1,1,1,4,3
Vince Carter,MEM,@UTA,01/28/2017,W,30,0,0,7,0.0,0,3,0.0,0,0,-,0,2,2,0,1,0,0,5,10
Gordon Hayward,UTA,vs.MEM,01/28/2017,L,36,14,4,13,30.8,0,3,0.0,6,7,85.7,1,6,7,5,0,1,1,0,1
Rodney Hood,UTA,vs.MEM,01/28/2017,L,31,20,7,12,58.3,4,6,66.7,2,2,100,0,4,4,1,0,1,0,2,-7
Dante Exum,UTA,vs.MEM,01/28/2017,L,5,2,0,0,-,0,0,-,2,2,100,0,0,0,1,0,0,1,0,0
JaMychal Green,MEM,@UTA,01/28/2017,W,26,9,3,7,42.9,1,3,33.3,2,2,100,3,1,4,2,0,0,0,1,6
Joe Johnson,UTA,vs.MEM,01/28/2017,L,27,8,3,7,42.9,2,4,50.0,0,0,-,0,2,2,1,0,1,0,0,-11
Boris Diaw,UTA,vs.MEM,01/28/2017,L,18,0,0,3,0.0,0,2,0.0,0,0,-,0,1,1,1,1,0,0,2,-6
Stanley Johnson,DET,@MIA,01/28/2017,L,16,7,3,4,75.0,1,1,100,0,1,0.0,0,1,1,0,0,1,0,2,-6
Reggie Bullock,DET,@MIA,01/28/2017,L,6,2,1,4,25.0,0,1,0.0,0,0,-,0,1,1,0,1,0,0,0,-2
Andre Drummond,DET,@MIA,01/28/2017,L,35,17,8,15,53.3,0,1,0.0,1,3,33.3,8,13,21,1,3,2,1,3,-8
Jon Leuer,DET,@MIA,01/28/2017,L,24,8,4,5,80.0,0,1,0.0,0,1,0.0,1,0,1,1,0,0,0,3,0
Goran Dragic,MIA,vs.DET,01/28/2017,W,33,23,8,14,57.1,2,2,100,5,7,71.4,0,2,2,4,1,0,2,4,5
Dion Waiters,MIA,vs.DET,01/28/2017,W,34,17,7,19,36.8,1,9,11.1,2,4,50.0,1,2,3,7,0,0,4,2,0
Ish Smith,DET,@MIA,01/28/2017,L,17,8,4,9,44.4,0,0,-,0,0,-,1,1,2,2,0,0,1,2,-8
Tobias Harris,DET,@MIA,01/28/2017,L,28,16,7,11,63.6,0,0,-,2,2,100,0,2,2,0,0,0,2,1,-17
Luke Babbitt,MIA,vs.DET,01/28/2017,W,13,9,3,3,100,3,3,100,0,0,-,1,2,3,0,0,0,1,3,-8
Hassan Whiteside,MIA,vs.DET,01/28/2017,W,29,9,4,9,44.4,0,0,-,1,2,50.0,4,8,12,0,0,2,2,2,-9
Wayne Ellington,MIA,vs.DET,01/28/2017,W,34,19,7,10,70.0,5,7,71.4,0,0,-,0,0,0,2,1,0,1,1,26
Reggie Jackson,DET,@MIA,01/28/2017,L,31,24,10,17,58.8,2,2,100,2,2,100,0,7,7,3,0,0,4,1,-5
Marcus Morris Sr.,DET,@MIA,01/28/2017,L,36,14,7,11,63.6,0,2,0.0,0,1,0.0,0,2,2,2,1,0,2,2,-7
Kentavious Caldwell-Pope,DET,@MIA,01/28/2017,L,34,5,2,11,18.2,1,4,25.0,0,0,-,0,0,0,1,1,0,1,2,-7
Okaro White,MIA,vs.DET,01/28/2017,W,19,7,2,3,66.7,1,2,50.0,2,2,100,0,2,2,0,0,0,0,2,10
Rodney McGruder,MIA,vs.DET,01/28/2017,W,26,12,3,7,42.9,2,4,50.0,4,4,100,1,2,3,0,1,0,1,3,-6
James Johnson,MIA,vs.DET,01/28/2017,W,32,18,7,13,53.8,0,1,0.0,4,4,100,0,8,8,5,2,1,0,1,25
Aron Baynes,DET,@MIA,01/28/2017,L,13,2,0,2,0.0,0,0,-,2,2,100,3,2,5,1,0,0,1,0,-5
Willie Reed,MIA,vs.DET,01/28/2017,W,19,2,1,2,50.0,0,0,-,0,0,-,2,3,5,0,1,3,0,1,22
Jusuf Nurkic,DEN,@PHX,01/28/2017,W,15,5,2,4,50.0,0,0,-,1,1,100,0,4,4,0,0,0,3,3,8
Darrell Arthur,DEN,@PHX,01/28/2017,W,15,3,1,4,25.0,1,2,50.0,0,0,-,2,1,3,0,0,0,2,3,-8
Jared Dudley,PHX,vs.DEN,01/28/2017,L,7,0,0,1,0.0,0,1,0.0,0,0,-,0,1,1,0,0,0,0,1,-7
Jamal Murray,DEN,@PHX,01/28/2017,W,23,18,7,10,70.0,1,2,50.0,3,3,100,0,1,1,1,0,1,2,2,11
Devin Booker,PHX,vs.DEN,01/28/2017,L,35,23,8,16,50.0,0,2,0.0,7,11,63.6,1,3,4,2,1,1,3,5,19
Kenneth Faried,DEN,@PHX,01/28/2017,W,37,21,6,9,66.7,0,0,-,9,11,81.8,3,11,14,2,2,2,0,3,21
Marquese Chriss,PHX,vs.DEN,01/28/2017,L,17,4,2,4,50.0,0,1,0.0,0,2,0.0,0,3,3,0,2,1,0,5,-2
Alex Len,PHX,vs.DEN,01/28/2017,L,8,0,0,1,0.0,0,0,-,0,0,-,0,2,2,0,0,1,0,4,-5
Tyson Chandler,PHX,vs.DEN,01/28/2017,L,40,15,6,8,75.0,0,0,-,3,4,75.0,2,10,12,0,2,0,1,3,-6
T.J. Warren,PHX,vs.DEN,01/28/2017,L,20,6,3,10,30.0,0,1,0.0,0,0,-,4,1,5,0,0,0,1,5,-6
Will Barton,DEN,@PHX,01/28/2017,W,20,6,2,5,40.0,0,2,0.0,2,3,66.7,1,4,5,3,1,0,3,4,-1
Danilo Gallinari,DEN,@PHX,01/28/2017,W,37,32,9,14,64.3,3,5,60.0,11,11,100,1,7,8,1,0,0,1,0,10
Leandro Barbosa,PHX,vs.DEN,01/28/2017,L,16,9,4,6,66.7,1,1,100,0,0,-,0,2,2,3,1,0,2,3,6
Gary Harris,DEN,@PHX,01/28/2017,W,35,15,6,15,40.0,1,6,16.7,2,3,66.7,1,6,7,4,2,0,0,4,12
Brandon Knight,PHX,vs.DEN,01/28/2017,L,16,2,1,8,12.5,0,3,0.0,0,0,-,0,1,1,3,0,0,0,2,-32
Eric Bledsoe,PHX,vs.DEN,01/28/2017,L,45,41,12,27,44.4,3,8,37.5,14,15,93.3,2,4,6,7,2,0,3,3,-9
Jameer Nelson,DEN,@PHX,01/28/2017,W,33,17,4,9,44.4,2,6,33.3,7,8,87.5,0,3,3,6,1,0,2,5,3
P.J. Tucker,PHX,vs.DEN,01/28/2017,L,36,12,5,10,50.0,2,4,50.0,0,0,-,2,5,7,5,1,0,0,5,-13
Wilson Chandler,DEN,@PHX,01/28/2017,W,23,6,2,10,20.0,0,2,0.0,2,2,100,1,2,3,0,1,0,1,1,-1
Patrick McCaw,GSW,vs.LAC,01/28/2017,W,18,5,2,5,40.0,1,4,25.0,0,0,-,0,2,2,1,0,0,0,1,25
Austin Rivers,LAC,@GSW,01/28/2017,L,38,10,3,11,27.3,1,4,25.0,3,6,50.0,0,2,2,6,1,0,1,3,-25
Klay Thompson,GSW,vs.LAC,01/28/2017,W,27,16,7,11,63.6,2,3,66.7,0,1,0.0,0,1,1,1,1,0,2,1,22
Alan Anderson,LAC,@GSW,01/28/2017,L,11,6,2,4,50.0,2,3,66.7,0,0,-,0,0,0,1,1,0,0,0,-2
Blake Griffin,LAC,@GSW,01/28/2017,L,23,20,9,14,64.3,0,1,0.0,2,3,66.7,2,2,4,2,1,0,2,4,-34
Ian Clark,GSW,vs.LAC,01/28/2017,W,12,5,2,5,40.0,1,3,33.3,0,0,-,0,1,1,1,0,0,1,0,3
Brandon Bass,LAC,@GSW,01/28/2017,L,15,9,4,6,66.7,0,0,-,1,2,50.0,2,3,5,2,0,0,1,0,-2
Kevin Durant,GSW,vs.LAC,01/28/2017,W,29,23,9,11,81.8,3,4,75.0,2,2,100,1,3,4,7,1,1,0,1,32
DeAndre Jordan,LAC,@GSW,01/28/2017,L,23,8,4,4,100,0,0,-,0,3,0.0,2,3,5,3,0,0,1,0,-27
JaVale McGee,GSW,vs.LAC,01/28/2017,W,10,9,4,5,80.0,0,0,-,1,1,100,2,1,3,0,0,2,1,2,19
Diamond Stone,LAC,@GSW,01/28/2017,L,5,4,1,2,50.0,0,0,-,2,2,100,0,1,1,0,0,0,0,1,-3
JJ Redick,LAC,@GSW,01/28/2017,L,26,13,4,8,50.0,3,5,60.0,2,2,100,0,1,1,0,1,0,4,1,-38
Andre Iguodala,GSW,vs.LAC,01/28/2017,W,24,9,3,6,50.0,1,3,33.3,2,2,100,0,6,6,5,1,0,0,0,27
Shaun Livingston,GSW,vs.LAC,01/28/2017,W,16,8,4,6,66.7,0,0,-,0,0,-,0,2,2,1,1,1,0,1,3
Luc Mbah a Moute,LAC,@GSW,01/28/2017,L,12,5,1,4,25.0,1,1,100,2,2,100,0,1,1,1,1,0,0,2,-11
Raymond Felton,LAC,@GSW,01/28/2017,L,28,10,3,12,25.0,2,5,40.0,2,2,100,2,5,7,5,0,1,3,1,-31
Anderson Varejao,GSW,vs.LAC,01/28/2017,W,5,3,1,1,100,0,0,-,1,2,50.0,0,1,1,2,0,1,0,1,3
Marreese Speights,LAC,@GSW,01/28/2017,L,19,5,2,6,33.3,1,3,33.3,0,0,-,0,3,3,2,0,1,0,1,-16
Wesley Johnson,LAC,@GSW,01/28/2017,L,10,3,1,4,25.0,1,3,33.3,0,0,-,0,2,2,0,0,0,0,0,-10
Zaza Pachulia,GSW,vs.LAC,01/28/2017,W,14,4,2,3,66.7,0,0,-,0,0,-,2,4,6,3,1,0,1,3,13
Draymond Green,GSW,vs.LAC,01/28/2017,W,26,5,1,4,25.0,0,1,0.0,3,4,75.0,0,5,5,5,2,2,1,3,34
Jamal Crawford,LAC,@GSW,01/28/2017,L,30,5,2,7,28.6,1,3,33.3,0,0,-,0,1,1,2,2,0,2,5,-31
Kevon Looney,GSW,vs.LAC,01/28/2017,W,12,4,2,4,50.0,0,1,0.0,0,0,-,1,3,4,2,1,0,1,1,3
Stephen Curry,GSW,vs.LAC,01/28/2017,W,29,43,15,23,65.2,9,15,60.0,4,4,100,0,9,9,6,0,0,2,1,42
James Michael McAdoo,GSW,vs.LAC,01/28/2017,W,19,10,5,8,62.5,0,0,-,0,0,-,3,1,4,1,1,0,2,2,4
Dejounte Murray,SAS,@NOP,01/27/2017,L,2,0,0,2,0.0,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-4
Jrue Holiday,NOP,vs.SAS,01/27/2017,W,38,23,10,17,58.8,3,6,50.0,0,1,0.0,0,4,4,11,2,3,5,1,15
Danny Green,SAS,@NOP,01/27/2017,L,29,8,2,5,40.0,2,5,40.0,2,2,100,0,3,3,2,2,0,1,2,-9
Solomon Hill,NOP,vs.SAS,01/27/2017,W,34,16,5,10,50.0,5,7,71.4,1,2,50.0,3,3,6,2,1,0,1,2,16
Dante Cunningham,NOP,vs.SAS,01/27/2017,W,29,4,2,4,50.0,0,2,0.0,0,0,-,0,2,2,1,0,0,0,1,8
Tony Parker,SAS,@NOP,01/27/2017,L,22,7,2,7,28.6,0,1,0.0,3,4,75.0,0,1,1,3,1,1,2,1,-1
Dewayne Dedmon,SAS,@NOP,01/27/2017,L,8,0,0,1,0.0,0,0,-,0,0,-,1,4,5,1,0,0,0,1,0
Tyreke Evans,NOP,vs.SAS,01/27/2017,W,21,11,5,11,45.5,1,3,33.3,0,0,-,0,2,2,4,1,0,0,2,20
Patty Mills,SAS,@NOP,01/27/2017,L,22,3,1,6,16.7,1,4,25.0,0,0,-,1,0,1,2,2,0,1,1,-14
Bryn Forbes,SAS,@NOP,01/27/2017,L,4,3,1,2,50.0,1,1,100,0,0,-,0,0,0,1,0,0,0,0,-1
Davis Bertans,SAS,@NOP,01/27/2017,L,20,17,6,9,66.7,5,7,71.4,0,0,-,0,1,1,0,1,1,0,2,-14
Joel Anthony,SAS,@NOP,01/27/2017,L,8,4,1,1,100,0,0,-,2,2,100,0,1,1,0,0,0,0,1,-5
Langston Galloway,NOP,vs.SAS,01/27/2017,W,6,0,0,2,0.0,0,2,0.0,0,0,-,0,0,0,0,0,0,0,2,-10
Donatas Motiejunas,NOP,vs.SAS,01/27/2017,W,22,10,4,6,66.7,1,2,50.0,1,1,100,2,5,7,2,1,2,0,4,1
Buddy Hield,NOP,vs.SAS,01/27/2017,W,13,5,2,7,28.6,1,3,33.3,0,0,-,1,1,2,2,0,0,1,2,-4
David Lee,SAS,@NOP,01/27/2017,L,29,13,5,7,71.4,0,0,-,3,4,75.0,5,5,10,0,1,1,1,2,-4
Kyle Anderson,SAS,@NOP,01/27/2017,L,18,4,0,2,0.0,0,1,0.0,4,4,100,0,2,2,1,1,1,2,0,-18
Kawhi Leonard,SAS,@NOP,01/27/2017,L,30,23,6,16,37.5,2,6,33.3,9,9,100,1,5,6,6,1,0,4,2,2
Anthony Davis,NOP,vs.SAS,01/27/2017,W,33,16,6,11,54.5,0,1,0.0,4,5,80.0,4,17,21,2,1,1,7,2,21
E'Twaun Moore,NOP,vs.SAS,01/27/2017,W,18,13,6,11,54.5,1,2,50.0,0,0,-,2,0,2,3,2,0,0,2,8
Manu Ginobili,SAS,@NOP,01/27/2017,L,15,7,3,7,42.9,1,1,100,0,0,-,0,0,0,4,1,0,1,0,-6
Terrence Jones,NOP,vs.SAS,01/27/2017,W,24,21,8,14,57.1,1,2,50.0,4,5,80.0,2,5,7,2,0,0,0,2,5
LaMarcus Aldridge,SAS,@NOP,01/27/2017,L,32,14,6,20,30.0,0,2,0.0,2,4,50.0,4,10,14,0,0,0,0,1,-6
Lucas Nogueira,TOR,vs.MIL,01/27/2017,W,24,9,4,7,57.1,0,0,-,1,1,100,4,1,5,0,1,4,3,2,-3
Fred VanVleet,TOR,vs.MIL,01/27/2017,W,6,3,1,2,50.0,1,1,100,0,0,-,1,0,1,1,1,0,0,4,7
Jabari Parker,MIL,@TOR,01/27/2017,L,37,21,8,17,47.1,0,3,0.0,5,6,83.3,2,11,13,2,0,0,3,2,-19
Pascal Siakam,TOR,vs.MIL,01/27/2017,W,10,4,2,4,50.0,0,0,-,0,0,-,1,2,3,0,0,1,1,4,-3
Tony Snell,MIL,@TOR,01/27/2017,L,27,6,2,4,50.0,2,4,50.0,0,0,-,0,2,2,1,0,2,1,3,-21
Malcolm Brogdon,MIL,@TOR,01/27/2017,L,25,4,2,5,40.0,0,0,-,0,0,-,0,2,2,3,0,0,2,3,-8
Jason Terry,MIL,@TOR,01/27/2017,L,11,5,1,3,33.3,1,2,50.0,2,2,100,1,1,2,1,1,0,1,1,6
Greg Monroe,MIL,@TOR,01/27/2017,L,17,6,3,5,60.0,0,0,-,0,0,-,1,1,2,1,1,1,2,0,-15
Thon Maker,MIL,@TOR,01/27/2017,L,8,8,3,5,60.0,0,0,-,2,2,100,2,0,2,0,0,1,1,3,7
Mirza Teletovic,MIL,@TOR,01/27/2017,L,6,0,0,2,0.0,0,1,0.0,0,0,-,1,0,1,0,0,0,0,0,8
Giannis Antetokounmpo,MIL,@TOR,01/27/2017,L,33,19,7,15,46.7,0,0,-,5,8,62.5,0,6,6,8,1,3,3,5,-8
Matthew Dellavedova,MIL,@TOR,01/27/2017,L,23,11,3,9,33.3,3,6,50.0,2,2,100,1,1,2,2,1,0,2,2,-8
Cory Joseph,TOR,vs.MIL,01/27/2017,W,29,6,3,6,50.0,0,0,-,0,0,-,0,2,2,5,2,0,2,2,-1
Patrick Patterson,TOR,vs.MIL,01/27/2017,W,27,10,4,6,66.7,2,4,50.0,0,0,-,2,5,7,2,2,1,0,1,5
Terrence Ross,TOR,vs.MIL,01/27/2017,W,18,4,1,7,14.3,1,5,20.0,1,2,50.0,0,6,6,2,1,0,1,0,-7
Jonas Valanciunas,TOR,vs.MIL,01/27/2017,W,24,8,4,10,40.0,0,0,-,0,0,-,1,10,11,1,1,2,2,1,19
Miles Plumlee,MIL,@TOR,01/27/2017,L,15,2,1,5,20.0,0,0,-,0,2,0.0,3,1,4,0,0,0,0,2,-5
Kyle Lowry,TOR,vs.MIL,01/27/2017,W,39,32,9,18,50.0,3,6,50.0,11,14,78.6,2,1,3,6,1,0,2,1,20
Norman Powell,TOR,vs.MIL,01/27/2017,W,31,19,7,15,46.7,2,3,66.7,3,3,100,1,5,6,1,0,0,2,1,22
DeMarre Carroll,TOR,vs.MIL,01/27/2017,W,32,7,2,9,22.2,1,6,16.7,2,3,66.7,0,3,3,2,0,2,1,3,21
Michael Beasley,MIL,@TOR,01/27/2017,L,7,0,0,2,0.0,0,1,0.0,0,0,-,0,1,1,0,0,0,2,0,-15
Rashad Vaughn,MIL,@TOR,01/27/2017,L,30,4,1,8,12.5,1,6,16.7,1,2,50.0,1,5,6,1,2,0,2,1,-2
Kelly Oubre Jr.,WAS,@ATL,01/27/2017,W,30,4,2,11,18.2,0,5,0.0,0,0,-,0,1,1,2,3,1,1,4,12
Tomas Satoransky,WAS,@ATL,01/27/2017,W,18,9,4,5,80.0,1,1,100,0,0,-,1,2,3,0,1,0,1,2,7
Sheldon Mac,WAS,@ATL,01/27/2017,W,9,3,1,2,50.0,1,2,50.0,0,0,-,0,4,4,0,0,1,0,1,-2
DeAndre' Bembry,ATL,vs.WAS,01/27/2017,L,8,0,0,2,0.0,0,0,-,0,0,-,0,2,2,0,0,0,0,0,4
Daniel Ochefu,WAS,@ATL,01/27/2017,W,2,0,0,0,-,0,0,-,0,0,-,0,1,1,1,0,0,0,0,-2
Bradley Beal,WAS,@ATL,01/27/2017,W,26,15,6,13,46.2,2,7,28.6,1,1,100,0,1,1,4,1,0,0,2,19
Dennis Schroder,ATL,vs.WAS,01/27/2017,L,23,9,3,11,27.3,1,5,20.0,2,2,100,0,0,0,5,0,0,4,1,-24
Kris Humphries,ATL,vs.WAS,01/27/2017,L,17,0,0,2,0.0,0,1,0.0,0,0,-,0,3,3,0,0,1,2,1,-9
Tim Hardaway Jr.,ATL,vs.WAS,01/27/2017,L,22,12,4,11,36.4,2,4,50.0,2,2,100,1,3,4,0,1,0,2,2,-5
Dwight Howard,ATL,vs.WAS,01/27/2017,L,29,12,4,5,80.0,0,0,-,4,8,50.0,4,9,13,1,2,0,3,3,-17
Kent Bazemore,ATL,vs.WAS,01/27/2017,L,21,15,6,14,42.9,2,4,50.0,1,1,100,0,0,0,1,1,1,2,1,-21
Paul Millsap,ATL,vs.WAS,01/27/2017,L,23,4,1,7,14.3,0,2,0.0,2,4,50.0,0,4,4,1,1,1,1,2,-26
Taurean Prince,ATL,vs.WAS,01/27/2017,L,12,2,1,4,25.0,0,2,0.0,0,0,-,0,3,3,2,1,0,1,1,-1
Thabo Sefolosha,ATL,vs.WAS,01/27/2017,L,16,2,0,2,0.0,0,1,0.0,2,2,100,0,2,2,1,0,2,1,2,-24
Mike Dunleavy,ATL,vs.WAS,01/27/2017,L,21,7,3,8,37.5,1,5,20.0,0,0,-,1,2,3,3,1,0,1,1,-5
Malcolm Delaney,ATL,vs.WAS,01/27/2017,L,23,4,1,6,16.7,0,3,0.0,2,4,50.0,0,1,1,2,1,0,1,0,-2
Markieff Morris,WAS,@ATL,01/27/2017,W,25,15,4,11,36.4,2,4,50.0,5,6,83.3,5,4,9,1,2,1,5,4,20
Trey Burke,WAS,@ATL,01/27/2017,W,19,9,4,7,57.1,1,3,33.3,0,0,-,0,1,1,3,1,0,2,2,1
John Wall,WAS,@ATL,01/27/2017,W,30,19,7,17,41.2,1,2,50.0,4,6,66.7,1,5,6,9,0,0,4,0,23
Mike Muscala,ATL,vs.WAS,01/27/2017,L,14,8,3,5,60.0,2,2,100,0,0,-,1,1,2,2,0,2,0,1,0
Mike Scott,ATL,vs.WAS,01/27/2017,L,11,11,4,6,66.7,1,2,50.0,2,2,100,1,3,4,0,1,1,1,1,0
Otto Porter Jr.,WAS,@ATL,01/27/2017,W,33,21,7,11,63.6,5,7,71.4,2,3,66.7,1,11,12,4,0,2,0,1,28
Marcin Gortat,WAS,@ATL,01/27/2017,W,29,15,7,8,87.5,0,0,-,1,2,50.0,5,6,11,2,3,2,1,3,25
Andrew Nicholson,WAS,@ATL,01/27/2017,W,5,0,0,2,0.0,0,0,-,0,0,-,0,0,0,0,0,1,1,1,-4
Jason Smith,WAS,@ATL,01/27/2017,W,14,2,1,2,50.0,0,0,-,0,1,0.0,0,3,3,0,1,2,3,4,3
Thaddeus Young,IND,vs.SAC,01/27/2017,W,29,8,3,9,33.3,0,4,0.0,2,2,100,1,4,5,1,4,0,0,3,-13
Willie Cauley-Stein,SAC,@IND,01/27/2017,L,12,2,0,1,0.0,0,0,-,2,2,100,1,0,1,2,0,0,0,2,-8
CJ Miles,IND,vs.SAC,01/27/2017,W,40,18,6,9,66.7,6,9,66.7,0,0,-,0,2,2,1,1,0,2,2,13
Kosta Koufos,SAC,@IND,01/27/2017,L,28,9,4,6,66.7,0,0,-,1,4,25.0,2,10,12,0,0,0,1,3,12
Lavoy Allen,IND,vs.SAC,01/27/2017,W,16,4,2,4,50.0,0,0,-,0,0,-,2,2,4,0,1,1,0,3,13
Arron Afflalo,SAC,@IND,01/27/2017,L,34,15,6,9,66.7,3,5,60.0,0,0,-,0,1,1,0,0,0,1,5,-12
Anthony Tolliver,SAC,@IND,01/27/2017,L,26,10,3,5,60.0,2,3,66.7,2,2,100,2,3,5,0,0,0,2,2,2
Ty Lawson,SAC,@IND,01/27/2017,L,23,16,3,7,42.9,2,3,66.7,8,8,100,1,1,2,6,1,0,2,1,6
Malachi Richardson,SAC,@IND,01/27/2017,L,4,3,1,2,50.0,1,1,100,0,0,-,0,0,0,0,0,0,0,1,-3
Al Jefferson,IND,vs.SAC,01/27/2017,W,12,9,4,9,44.4,0,0,-,1,1,100,0,1,1,1,0,0,2,2,-11
Glenn Robinson III,IND,vs.SAC,01/27/2017,W,19,4,1,2,50.0,0,1,0.0,2,4,50.0,1,1,2,0,2,1,0,1,3
Myles Turner,IND,vs.SAC,01/27/2017,W,35,14,6,9,66.7,1,2,50.0,1,2,50.0,1,1,2,4,3,1,0,5,15
Jeff Teague,IND,vs.SAC,01/27/2017,W,42,17,5,11,45.5,1,3,33.3,6,6,100,1,7,8,8,1,0,1,3,5
Paul George,IND,vs.SAC,01/27/2017,W,45,33,8,18,44.4,1,5,20.0,16,17,94.1,1,3,4,3,2,0,4,2,11
DeMarcus Cousins,SAC,@IND,01/27/2017,L,39,26,8,16,50.0,1,4,25.0,9,14,64.3,3,13,16,5,0,1,6,5,-12
Darren Collison,SAC,@IND,01/27/2017,L,46,26,10,17,58.8,4,6,66.7,2,2,100,1,3,4,5,3,0,3,3,4
Matt Barnes,SAC,@IND,01/27/2017,L,21,2,0,3,0.0,0,2,0.0,2,2,100,0,2,2,1,1,0,0,4,9
Garrett Temple,SAC,@IND,01/27/2017,L,33,2,0,4,0.0,0,1,0.0,2,2,100,0,0,0,3,2,0,4,4,-18
Monta Ellis,IND,vs.SAC,01/27/2017,W,16,8,3,3,100,1,1,100,1,1,100,0,0,0,1,0,1,1,1,-15
Aaron Brooks,IND,vs.SAC,01/27/2017,W,11,0,0,4,0.0,0,3,0.0,0,0,-,0,1,1,0,0,0,0,2,-1
Marc Gasol,MEM,@POR,01/27/2017,L,40,32,12,21,57.1,2,5,40.0,6,6,100,1,7,8,5,0,4,2,5,-2
Mason Plumlee,POR,vs.MEM,01/27/2017,W,34,13,5,11,45.5,0,0,-,3,3,100,4,6,10,3,1,0,1,3,8
Damian Lillard,POR,vs.MEM,01/27/2017,W,40,33,9,21,42.9,5,11,45.5,10,11,90.9,1,4,5,6,0,0,4,1,0
Tony Allen,MEM,@POR,01/27/2017,L,35,2,1,5,20.0,0,2,0.0,0,2,0.0,0,7,7,1,3,0,3,4,-5
Andrew Harrison,MEM,@POR,01/27/2017,L,16,9,3,4,75.0,1,2,50.0,2,3,66.7,0,0,0,1,0,0,0,3,-11
Vince Carter,MEM,@POR,01/27/2017,L,25,13,4,8,50.0,1,1,100,4,4,100,2,0,2,1,1,0,0,2,3
Allen Crabbe,POR,vs.MEM,01/27/2017,W,29,23,8,12,66.7,6,8,75.0,1,1,100,0,2,2,0,0,0,0,4,6
Noah Vonleh,POR,vs.MEM,01/27/2017,W,16,0,0,1,0.0,0,0,-,0,0,-,0,3,3,0,0,0,0,4,1
Mike Conley,MEM,@POR,01/27/2017,L,36,17,5,16,31.3,3,8,37.5,4,5,80.0,1,2,3,10,1,0,4,0,12
Evan Turner,POR,vs.MEM,01/27/2017,W,31,8,3,9,33.3,2,3,66.7,0,0,-,0,2,2,8,0,0,1,4,11
Zach Randolph,MEM,@POR,01/27/2017,L,31,17,8,11,72.7,0,1,0.0,1,2,50.0,4,9,13,3,1,0,1,1,3
JaMychal Green,MEM,@POR,01/27/2017,L,22,10,2,3,66.7,0,1,0.0,6,7,85.7,2,3,5,1,0,0,1,2,-11
Al-Farouq Aminu,POR,vs.MEM,01/27/2017,W,32,12,4,9,44.4,2,5,40.0,2,2,100,0,4,4,2,1,3,1,3,2
Chandler Parsons,MEM,@POR,01/27/2017,L,21,8,2,6,33.3,2,4,50.0,2,2,100,0,2,2,2,0,0,0,1,-7
Pat Connaughton,POR,vs.MEM,01/27/2017,W,13,2,1,2,50.0,0,0,-,0,0,-,1,1,2,2,0,0,0,0,-3
James Ennis III,MEM,@POR,01/27/2017,L,15,1,0,3,0.0,0,2,0.0,1,2,50.0,0,2,2,0,0,1,0,1,3
Meyers Leonard,POR,vs.MEM,01/27/2017,W,14,3,1,5,20.0,1,4,25.0,0,0,-,0,1,1,1,0,0,0,3,-5
CJ McCollum,POR,vs.MEM,01/27/2017,W,31,18,7,11,63.6,0,4,0.0,4,4,100,2,2,4,2,0,0,5,4,-5
Bojan Bogdanovic,BKN,@CLE,01/27/2017,L,30,17,7,13,53.8,1,6,16.7,2,2,100,0,2,2,3,1,0,2,2,-17
Channing Frye,CLE,vs.BKN,01/27/2017,W,18,5,2,7,28.6,1,5,20.0,0,0,-,3,5,8,0,0,1,0,1,-10
DeAndre Liggins,CLE,vs.BKN,01/27/2017,W,3,0,0,0,-,0,0,-,0,0,-,0,0,0,1,0,0,0,0,-8
Kyle Korver,CLE,vs.BKN,01/27/2017,W,22,14,5,11,45.5,3,6,50.0,1,1,100,1,1,2,0,0,0,1,0,-1
Kyrie Irving,CLE,vs.BKN,01/27/2017,W,31,28,10,17,58.8,3,5,60.0,5,5,100,0,4,4,6,0,1,3,3,16
LeBron James,CLE,vs.BKN,01/27/2017,W,34,31,13,18,72.2,1,3,33.3,4,7,57.1,0,5,5,11,0,0,5,1,22
Richard Jefferson,CLE,vs.BKN,01/27/2017,W,25,8,3,6,50.0,1,4,25.0,1,2,50.0,0,1,1,2,0,0,1,4,-4
Kay Felder,CLE,vs.BKN,01/27/2017,W,17,9,4,7,57.1,1,2,50.0,0,0,-,1,1,2,1,0,1,1,1,-8
Randy Foye,BKN,@CLE,01/27/2017,L,30,16,6,12,50.0,4,8,50.0,0,0,-,0,8,8,5,0,0,2,1,-7
Chris McCullough,BKN,@CLE,01/27/2017,L,5,4,2,2,100,0,0,-,0,0,-,1,0,1,0,1,0,0,0,12
Justin Hamilton,BKN,@CLE,01/27/2017,L,23,12,6,11,54.5,0,1,0.0,0,0,-,1,4,5,0,1,1,0,1,-22
Spencer Dinwiddie,BKN,@CLE,01/27/2017,L,26,10,3,5,60.0,2,2,100,2,2,100,0,1,1,1,0,0,0,2,-21
Isaiah Whitehead,BKN,@CLE,01/27/2017,L,24,16,4,9,44.4,2,2,100,6,6,100,0,3,3,3,0,0,0,0,15
