Date,Player,Team,Match-up,W/L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,Season
2020-12-31,Josh Hall,OKC,vs.NOP,L,10,3,1,5,20.0,1,4,25.0,0,2,0.0,0,1,1,0,0,0,0,3,-13,2020-21
2020-12-31,Kira Lewis Jr.,NOP,@OKC,W,3,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,6,2020-21
2020-12-31,JJ Redick,NOP,@OKC,W,17,3,1,4,25.0,1,4,25.0,0,0,-,0,2,2,1,0,0,0,1,9,2020-21
2020-12-31,Austin Rivers,NYK,@TOR,L,21,7,3,6,50.0,1,4,25.0,0,0,-,0,1,1,5,1,0,1,0,-4,2020-21
2020-12-31,Nerlens Noel,NYK,@TOR,L,18,6,3,5,60.0,0,0,-,0,0,-,2,4,6,0,0,1,1,4,-8,2020-21
2020-12-31,Alex Len,TOR,vs.NYK,W,13,11,3,4,75.0,3,3,100,2,2,100,0,2,2,0,0,1,0,0,8,2020-21
2020-12-31,Norman Powell,TOR,vs.NYK,W,34,17,7,13,53.8,2,7,28.6,1,1,100,0,4,4,1,2,1,3,2,28,2020-21
2020-12-31,OG Anunoby,TOR,vs.NYK,W,35,5,1,10,10.0,0,7,0.0,3,4,75.0,2,5,7,2,1,0,1,3,22,2020-21
2020-12-31,Chris Boucher,TOR,vs.NYK,W,24,9,3,9,33.3,1,4,25.0,2,5,40.0,2,7,9,2,0,1,2,4,11,2020-21
2020-12-31,Kevin Knox II,NYK,@TOR,L,32,16,5,14,35.7,2,8,25.0,4,5,80.0,2,4,6,1,0,0,2,1,-14,2020-21
2020-12-31,Mitchell Robinson,NYK,@TOR,L,25,4,2,4,50.0,0,0,-,0,0,-,2,5,7,0,2,0,1,4,0,2020-21
2020-12-31,Yuta Watanabe,TOR,vs.NYK,W,9,0,0,2,0.0,0,1,0.0,0,0,-,1,3,4,1,1,1,0,2,-8,2020-21
2020-12-31,Malachi Flynn,TOR,vs.NYK,W,3,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,0,-1,2020-21
2020-12-31,Reggie Bullock,NYK,@TOR,L,38,6,3,15,20.0,0,9,0.0,0,0,-,0,5,5,3,1,1,1,5,-9,2020-21
2020-12-31,Julius Randle,NYK,@TOR,L,38,16,5,12,41.7,0,4,0.0,6,7,85.7,1,9,10,5,0,1,3,4,-18,2020-21
2020-12-31,RJ Barrett,NYK,@TOR,L,37,12,4,19,21.1,0,8,0.0,4,5,80.0,2,6,8,3,1,0,2,2,-20,2020-21
2020-12-31,Jared Harper,NYK,@TOR,L,3,2,0,0,-,0,0,-,2,2,100,0,0,0,0,0,0,2,0,1,2020-21
2020-12-31,Elfrid Payton,NYK,@TOR,L,23,14,7,12,58.3,0,2,0.0,0,1,0.0,0,3,3,4,1,0,2,1,-14,2020-21
2020-12-31,Theo Pinson,NYK,@TOR,L,3,0,0,1,0.0,0,1,0.0,0,0,-,0,1,1,0,0,0,0,0,1,2020-21
2020-12-31,Ignas Brazdeikis,NYK,@TOR,L,1,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,0,0,0,2020-21
2020-12-31,Aron Baynes,TOR,vs.NYK,W,15,3,1,3,33.3,1,3,33.3,0,0,-,1,3,4,1,0,0,1,3,0,2020-21
2020-12-31,Stanley Johnson,TOR,vs.NYK,W,13,0,0,2,0.0,0,2,0.0,0,0,-,1,3,4,2,0,0,0,1,0,2020-21
2020-12-31,DeAndre' Bembry,TOR,vs.NYK,W,3,0,0,0,-,0,0,-,0,0,-,0,2,2,1,0,0,1,1,-1,2020-21
2020-12-31,Fred VanVleet,TOR,vs.NYK,W,36,25,9,19,47.4,4,9,44.4,3,3,100,1,4,5,7,1,1,1,0,21,2020-21
2020-12-31,Paul Watson,TOR,vs.NYK,W,3,0,0,1,0.0,0,1,0.0,0,0,-,0,1,1,0,0,0,0,0,-1,2020-21
2020-12-31,Terence Davis,TOR,vs.NYK,W,16,10,4,7,57.1,2,5,40.0,0,0,-,0,4,4,0,0,1,3,3,-5,2020-21
2020-12-31,Kyle Lowry,TOR,vs.NYK,W,37,20,6,12,50.0,4,9,44.4,4,6,66.7,1,6,7,4,2,0,4,3,11,2020-21
2020-12-31,P.J. Tucker,HOU,vs.SAC,W,32,0,0,0,-,0,0,-,0,0,-,2,4,6,0,3,2,0,3,4,2020-21
2020-12-31,Tyrese Haliburton,SAC,@HOU,L,27,11,4,9,44.4,2,4,50.0,1,2,50.0,0,2,2,1,2,0,1,2,-12,2020-21
2020-12-31,Marvin Bagley III,SAC,@HOU,L,26,4,1,9,11.1,0,0,-,2,2,100,4,4,8,1,0,1,3,0,-3,2020-21
2020-12-31,De'Aaron Fox,SAC,@HOU,L,35,22,9,23,39.1,1,7,14.3,3,6,50.0,2,3,5,6,4,1,2,2,-3,2020-21
2020-12-31,Buddy Hield,SAC,@HOU,L,38,19,7,18,38.9,5,15,33.3,0,0,-,0,3,3,5,0,1,2,3,-7,2020-21
2020-12-31,Richaun Holmes,SAC,@HOU,L,36,22,10,13,76.9,0,0,-,2,2,100,4,9,13,2,2,1,1,5,-2,2020-21
2020-12-31,Harrison Barnes,SAC,@HOU,L,37,24,8,14,57.1,2,5,40.0,6,6,100,2,6,8,1,1,1,1,2,-1,2020-21
2020-12-31,Cory Joseph,SAC,@HOU,L,23,9,3,6,50.0,0,1,0.0,3,3,100,0,1,1,5,2,0,1,4,-3,2020-21
2020-12-31,Nemanja Bjelica,SAC,@HOU,L,16,8,3,4,75.0,1,1,100,1,3,33.3,2,3,5,2,0,0,3,2,2,2020-21
2020-12-31,Hassan Whiteside,SAC,@HOU,L,3,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,1,1,-1,2020-21
2020-12-31,Jae'Sean Tate,HOU,vs.SAC,W,21,4,2,3,66.7,0,0,-,0,2,0.0,1,5,6,1,1,0,2,1,2,2020-21
2020-12-31,Sterling Brown,HOU,vs.SAC,W,12,6,2,2,100,2,2,100,0,0,-,0,1,1,1,1,0,0,2,-3,2020-21
2020-12-31,Danuel House Jr.,HOU,vs.SAC,W,28,11,5,6,83.3,1,2,50.0,0,0,-,0,5,5,1,0,0,0,2,7,2020-21
2020-12-31,Christian Wood,HOU,vs.SAC,W,32,21,9,14,64.3,0,3,0.0,3,4,75.0,3,9,12,3,1,2,1,1,13,2020-21
2020-12-31,DeMarcus Cousins,HOU,vs.SAC,W,14,8,3,5,60.0,1,2,50.0,1,2,50.0,0,1,1,3,0,0,2,0,-4,2020-21
2020-12-31,John Wall,HOU,vs.SAC,W,37,22,8,20,40.0,2,8,25.0,4,4,100,1,5,6,9,1,1,5,0,2,2020-21
2020-12-31,James Harden,HOU,vs.SAC,W,38,33,10,24,41.7,4,11,36.4,9,11,81.8,2,4,6,8,1,1,6,2,8,2020-21
2020-12-31,Eric Gordon,HOU,vs.SAC,W,26,17,6,12,50.0,3,8,37.5,2,2,100,1,1,2,0,2,0,2,3,10,2020-21
2020-12-31,Dwight Howard,PHI,@ORL,W,14,7,3,4,75.0,1,1,100,0,0,-,1,4,5,1,1,1,3,4,6,2020-21
2020-12-31,Danny Green,PHI,@ORL,W,18,3,1,4,25.0,1,4,25.0,0,0,-,0,0,0,0,0,1,1,3,14,2020-21
2020-12-31,Tobias Harris,PHI,@ORL,W,27,20,8,15,53.3,3,4,75.0,1,1,100,3,6,9,3,0,1,1,2,30,2020-21
2020-12-31,Mike Scott,PHI,@ORL,W,17,0,0,2,0.0,0,2,0.0,0,0,-,0,4,4,0,0,0,0,1,-1,2020-21
2020-12-31,Seth Curry,PHI,@ORL,W,25,21,7,12,58.3,5,7,71.4,2,2,100,0,1,1,3,1,0,1,1,24,2020-21
2020-12-31,Joel Embiid,PHI,@ORL,W,27,21,7,11,63.6,1,2,50.0,6,8,75.0,0,9,9,2,0,2,0,2,23,2020-21
2020-12-31,Ben Simmons,PHI,@ORL,W,25,9,3,7,42.9,1,1,100,2,2,100,2,8,10,8,2,0,2,3,25,2020-21
2020-12-31,Terrance Ferguson,PHI,@ORL,W,4,0,0,1,0.0,0,1,0.0,0,0,-,0,1,1,0,0,0,0,1,-3,2020-21
2020-12-31,Shake Milton,PHI,@ORL,W,25,14,6,15,40.0,1,4,25.0,1,1,100,0,4,4,6,1,2,1,1,15,2020-21
2020-12-31,Matisse Thybulle,PHI,@ORL,W,18,9,3,5,60.0,2,4,50.0,1,1,100,0,4,4,0,1,2,2,1,5,2020-21
2020-12-31,Vincent Poirier,PHI,@ORL,W,7,2,1,2,50.0,0,0,-,0,0,-,1,1,2,0,0,1,1,0,-10,2020-21
2020-12-31,Dakota Mathias,PHI,@ORL,W,6,0,0,3,0.0,0,2,0.0,0,0,-,0,1,1,0,0,0,0,0,-8,2020-21
2020-12-31,Tyrese Maxey,PHI,@ORL,W,21,10,5,9,55.6,0,0,-,0,0,-,0,2,2,0,1,0,1,2,4,2020-21
2020-12-31,Isaiah Joe,PHI,@ORL,W,7,0,0,1,0.0,0,1,0.0,0,0,-,0,2,2,0,0,0,1,2,-10,2020-21
2020-12-31,Nikola Vucevic,ORL,vs.PHI,L,24,19,8,15,53.3,3,6,50.0,0,0,-,2,8,10,3,0,0,0,3,-29,2020-21
2020-12-31,Evan Fournier,ORL,vs.PHI,L,8,3,1,3,33.3,0,2,0.0,1,1,100,0,1,1,2,0,0,0,1,-11,2020-21
2020-12-31,Michael Carter-Williams,ORL,vs.PHI,L,27,10,3,11,27.3,0,2,0.0,4,4,100,2,4,6,1,0,1,0,1,-14,2020-21
2020-12-31,Khem Birch,ORL,vs.PHI,L,24,6,2,7,28.6,0,0,-,2,2,100,4,3,7,1,1,1,2,2,0,2020-21
2020-12-31,Aaron Gordon,ORL,vs.PHI,L,21,6,1,8,12.5,0,4,0.0,4,5,80.0,0,3,3,1,0,2,2,0,-23,2020-21
2020-12-31,Markelle Fultz,ORL,vs.PHI,L,24,9,4,11,36.4,0,1,0.0,1,1,100,0,2,2,4,1,1,2,3,-31,2020-21
2020-12-31,Dwayne Bacon,ORL,vs.PHI,L,28,10,4,9,44.4,1,3,33.3,1,2,50.0,0,3,3,1,0,0,2,1,-27,2020-21
2020-12-31,Gary Clark,ORL,vs.PHI,L,10,3,1,2,50.0,0,1,0.0,1,1,100,0,2,2,0,0,0,0,0,0,2020-21
2020-12-31,Chuma Okeke,ORL,vs.PHI,L,17,6,2,4,50.0,2,4,50.0,0,0,-,0,1,1,1,0,0,1,1,-6,2020-21
2020-12-31,Jordan Bone,ORL,vs.PHI,L,9,4,2,4,50.0,0,1,0.0,0,0,-,1,1,2,1,0,0,0,0,5,2020-21
2020-12-31,Cole Anthony,ORL,vs.PHI,L,30,16,5,18,27.8,1,4,25.0,5,5,100,1,6,7,2,0,0,2,2,-9,2020-21
2020-12-31,Karim Mane,ORL,vs.PHI,L,19,0,0,3,0.0,0,0,-,0,0,-,0,4,4,0,0,0,0,1,5,2020-21
2020-12-31,Russell Westbrook,WAS,vs.CHI,L,39,22,8,18,44.4,3,5,60.0,3,6,50.0,2,8,10,11,1,0,5,4,-14,2020-21
2020-12-31,Robin Lopez,WAS,vs.CHI,L,6,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,0,2,-6,2020-21
2020-12-31,Ish Smith,WAS,vs.CHI,L,8,0,0,0,-,0,0,-,0,0,-,0,0,0,3,0,0,2,0,-6,2020-21
2020-12-31,Davis Bertans,WAS,vs.CHI,L,21,3,0,8,0.0,0,6,0.0,3,3,100,0,3,3,2,1,0,0,3,-22,2020-21
2020-12-31,Bradley Beal,WAS,vs.CHI,L,35,28,8,19,42.1,0,3,0.0,12,13,92.3,1,3,4,3,1,1,3,4,3,2020-21
2020-12-31,Raul Neto,WAS,vs.CHI,L,22,15,5,7,71.4,3,3,100,2,2,100,0,4,4,1,3,0,0,2,-3,2020-21
2020-12-31,Thomas Bryant,WAS,vs.CHI,L,34,28,10,11,90.9,3,3,100,5,7,71.4,2,1,3,0,1,3,1,3,3,2020-21
2020-12-31,Troy Brown Jr.,WAS,vs.CHI,L,17,6,2,5,40.0,2,3,66.7,0,0,-,0,1,1,1,0,0,1,3,-6,2020-21
2020-12-31,Moritz Wagner,WAS,vs.CHI,L,7,5,2,3,66.7,1,1,100,0,0,-,1,1,2,0,0,0,0,4,-3,2020-21
2020-12-31,Rui Hachimura,WAS,vs.CHI,L,25,17,5,8,62.5,2,2,100,5,8,62.5,2,3,5,3,1,0,2,1,13,2020-21
2020-12-31,Deni Avdija,WAS,vs.CHI,L,25,6,2,5,40.0,0,3,0.0,2,2,100,1,3,4,3,0,0,0,1,5,2020-21
2020-12-31,Patrick Williams,CHI,@WAS,W,18,10,4,5,80.0,1,2,50.0,1,2,50.0,0,1,1,0,0,0,2,4,-15,2020-21
2020-12-31,Daniel Gafford,CHI,@WAS,W,22,15,7,8,87.5,0,0,-,1,2,50.0,3,2,5,2,2,1,1,3,23,2020-21
2020-12-31,Coby White,CHI,@WAS,W,40,16,5,16,31.3,3,9,33.3,3,5,60.0,1,5,6,10,0,0,3,4,16,2020-21
2020-12-31,Wendell Carter Jr.,CHI,@WAS,W,23,16,7,11,63.6,1,1,100,1,2,50.0,1,4,5,1,1,1,2,5,-24,2020-21
2020-12-31,Denzel Valentine,CHI,@WAS,W,15,3,1,3,33.3,1,2,50.0,0,0,-,1,3,4,1,1,0,0,2,8,2020-21
2020-12-31,Zach LaVine,CHI,@WAS,W,35,22,6,17,35.3,1,7,14.3,9,10,90.0,0,6,6,7,0,1,3,4,-3,2020-21
2020-12-31,Otto Porter Jr.,CHI,@WAS,W,31,28,10,14,71.4,5,9,55.6,3,3,100,1,11,12,3,3,0,0,0,0,2020-21
2020-12-31,Garrett Temple,CHI,@WAS,W,28,8,3,6,50.0,1,4,25.0,1,1,100,1,1,2,4,0,0,2,3,3,2020-21
2020-12-31,Thaddeus Young,CHI,@WAS,W,27,15,7,12,58.3,1,2,50.0,0,0,-,1,2,3,6,2,0,2,2,19,2020-21
2020-12-31,Aaron Holiday,IND,vs.CLE,W,22,12,4,6,66.7,3,4,75.0,1,2,50.0,1,0,1,2,1,0,1,4,11,2020-21
2020-12-31,Jalen Lecque,IND,vs.CLE,W,2,3,1,1,100,0,0,-,1,1,100,0,1,1,1,0,0,0,0,1,2020-21
2020-12-31,Cassius Stanley,IND,vs.CLE,W,2,3,1,1,100,1,1,100,0,0,-,0,0,0,0,0,0,0,1,1,2020-21
2020-12-31,Andre Drummond,CLE,@IND,L,25,11,4,11,36.4,0,0,-,3,4,75.0,3,10,13,4,1,1,3,4,5,2020-21
2020-12-31,Justin Holiday,IND,vs.CLE,W,23,7,3,7,42.9,1,4,25.0,0,0,-,0,4,4,1,1,0,1,0,8,2020-21
2020-12-31,Doug McDermott,IND,vs.CLE,W,25,18,6,13,46.2,3,6,50.0,3,6,50.0,3,6,9,0,0,0,2,3,-1,2020-21
2020-12-31,T.J. McConnell,IND,vs.CLE,W,9,4,2,3,66.7,0,0,-,0,0,-,0,1,1,2,1,0,2,0,-10,2020-21
2020-12-31,Myles Turner,IND,vs.CLE,W,33,14,5,9,55.6,0,4,0.0,4,4,100,2,5,7,2,4,1,0,6,8,2020-21
2020-12-31,Larry Nance Jr.,CLE,@IND,L,36,10,4,9,44.4,1,4,25.0,1,2,50.0,1,4,5,7,2,1,2,3,-3,2020-21
2020-12-31,Damyean Dotson,CLE,@IND,L,21,3,1,2,50.0,1,1,100,0,0,-,0,1,1,1,0,0,2,2,-8,2020-21
2020-12-31,Collin Sexton,CLE,@IND,L,37,28,12,19,63.2,2,2,100,2,2,100,0,1,1,4,1,1,2,2,-7,2020-21
2020-12-31,Kelan Martin,IND,vs.CLE,W,11,0,0,6,0.0,0,2,0.0,0,0,-,1,0,1,0,1,0,2,3,5,2020-21
2020-12-31,Darius Garland,CLE,@IND,L,38,21,8,14,57.1,5,7,71.4,0,0,-,0,2,2,5,0,0,6,3,-21,2020-21
2020-12-31,Malcolm Brogdon,IND,vs.CLE,W,37,17,5,13,38.5,2,4,50.0,5,6,83.3,0,4,4,5,3,0,2,2,29,2020-21
2020-12-31,Domantas Sabonis,IND,vs.CLE,W,37,25,10,14,71.4,2,2,100,3,3,100,2,9,11,7,0,0,1,2,25,2020-21
2020-12-31,Victor Oladipo,IND,vs.CLE,W,34,16,5,14,35.7,4,8,50.0,2,2,100,0,4,4,8,1,0,3,1,21,2020-21
2020-12-31,Cedi Osman,CLE,@IND,L,21,3,1,8,12.5,1,5,20.0,0,2,0.0,1,1,2,1,1,0,0,1,-19,2020-21
2020-12-31,JaVale McGee,CLE,@IND,L,14,7,3,11,27.3,0,1,0.0,1,6,16.7,6,7,13,0,0,1,1,5,-21,2020-21
2020-12-31,Dante Exum,CLE,@IND,L,28,7,2,5,40.0,2,3,66.7,1,2,50.0,0,4,4,0,0,1,2,0,-9,2020-21
2020-12-31,Thon Maker,CLE,@IND,L,9,6,2,3,66.7,0,0,-,2,2,100,0,1,1,0,0,1,0,1,-4,2020-21
2020-12-31,Marques Bolden,CLE,@IND,L,2,3,0,0,-,0,0,-,3,4,75.0,0,1,1,0,0,0,0,0,-1,2020-21
2020-12-31,Dean Wade,CLE,@IND,L,6,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,1,-11,2020-21
2020-12-31,Lamar Stevens,CLE,@IND,L,2,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-1,2020-21
2020-12-31,JaKarr Sampson,IND,vs.CLE,W,2,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,0,0,1,2020-21
2020-12-31,Edmond Sumner,IND,vs.CLE,W,2,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,1,2020-21
2020-12-30,Amir Coffey,LAC,vs.POR,W,5,6,2,4,50.0,1,2,50.0,1,1,100,0,0,0,0,0,0,0,1,2,2020-21
2020-12-30,Terance Mann,LAC,vs.POR,W,8,0,0,1,0.0,0,0,-,0,0,-,2,2,4,0,0,0,0,1,-6,2020-21
2020-12-30,Mfiondu Kabengele,LAC,vs.POR,W,7,0,0,2,0.0,0,1,0.0,0,0,-,0,0,0,2,1,1,0,2,-4,2020-21
2020-12-30,Daniel Oturu,LAC,vs.POR,W,3,2,1,2,50.0,0,0,-,0,0,-,0,2,2,1,0,0,0,0,0,2020-21
2020-12-30,Carmelo Anthony,POR,@LAC,L,25,15,3,5,60.0,0,2,0.0,9,10,90.0,0,5,5,2,0,0,1,2,-11,2020-21
2020-12-30,Enes Kanter,POR,@LAC,L,25,10,4,9,44.4,0,0,-,2,2,100,4,6,10,0,0,0,1,2,-1,2020-21
2020-12-30,Damian Lillard,POR,@LAC,L,29,20,3,14,21.4,0,8,0.0,14,15,93.3,1,4,5,4,1,0,4,1,-20,2020-21
2020-12-30,CJ McCollum,POR,@LAC,L,28,25,8,17,47.1,7,11,63.6,2,2,100,0,4,4,3,1,0,1,0,-12,2020-21
2020-12-30,Robert Covington,POR,@LAC,L,25,8,3,4,75.0,2,3,66.7,0,0,-,0,3,3,1,1,1,2,5,-15,2020-21
2020-12-30,Rodney Hood,POR,@LAC,L,15,3,1,3,33.3,1,2,50.0,0,0,-,0,2,2,1,0,0,2,0,-3,2020-21
2020-12-30,Jusuf Nurkic,POR,@LAC,L,23,4,2,4,50.0,0,0,-,0,0,-,0,4,4,1,0,2,4,3,-21,2020-21
2020-12-30,Derrick Jones Jr.,POR,@LAC,L,35,6,2,6,33.3,1,3,33.3,1,2,50.0,0,3,3,0,1,0,0,0,-14,2020-21
2020-12-30,Harry Giles III,POR,@LAC,L,8,7,3,4,75.0,0,1,0.0,1,2,50.0,0,5,5,0,0,1,1,0,6,2020-21
2020-12-30,Anfernee Simons,POR,@LAC,L,10,3,1,4,25.0,1,4,25.0,0,0,-,0,0,0,0,0,0,0,2,-7,2020-21
2020-12-30,CJ Elleby,POR,@LAC,L,8,2,1,3,33.3,0,2,0.0,0,1,0.0,0,0,0,0,0,0,0,1,6,2020-21
2020-12-30,Keljin Blevins,POR,@LAC,L,8,2,1,3,33.3,0,2,0.0,0,0,-,0,0,0,2,1,0,1,1,6,2020-21
2020-12-30,Luke Kennard,LAC,vs.POR,W,19,5,2,5,40.0,1,1,100,0,0,-,0,0,0,1,0,0,2,1,-3,2020-21
2020-12-30,Ivica Zubac,LAC,vs.POR,W,15,7,2,2,100,0,0,-,3,4,75.0,2,0,2,2,2,3,2,3,2,2020-21
2020-12-30,Reggie Jackson,LAC,vs.POR,W,22,11,4,6,66.7,2,4,50.0,1,3,33.3,0,1,1,2,0,0,0,3,-2,2020-21
2020-12-30,Kawhi Leonard,LAC,vs.POR,W,30,28,9,17,52.9,3,5,60.0,7,8,87.5,1,2,3,7,3,1,0,4,23,2020-21
2020-12-30,Patrick Patterson,LAC,vs.POR,W,11,2,1,5,20.0,0,3,0.0,0,0,-,0,3,3,0,0,0,1,1,-6,2020-21
2020-12-30,Paul George,LAC,vs.POR,W,28,23,8,15,53.3,4,9,44.4,3,4,75.0,0,10,10,7,2,0,3,1,18,2020-21
2020-12-30,Patrick Beverley,LAC,vs.POR,W,21,7,3,6,50.0,1,2,50.0,0,0,-,2,2,4,0,2,0,0,4,23,2020-21
2020-12-30,Nicolas Batum,LAC,vs.POR,W,26,11,4,6,66.7,2,2,100,1,2,50.0,2,3,5,3,1,0,0,1,26,2020-21
2020-12-30,Serge Ibaka,LAC,vs.POR,W,23,11,4,11,36.4,3,5,60.0,0,0,-,2,6,8,3,1,1,1,3,20,2020-21
2020-12-30,Lou Williams,LAC,vs.POR,W,21,15,7,13,53.8,1,4,25.0,0,0,-,0,5,5,2,1,0,1,0,3,2020-21
2020-12-30,Nick Richards,CHA,@DAL,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-3,2020-21
2020-12-30,Vernon Carey Jr.,CHA,@DAL,W,4,0,0,2,0.0,0,1,0.0,0,0,-,0,1,1,1,0,1,0,0,-4,2020-21
2020-12-30,Caleb Martin,CHA,@DAL,W,14,4,2,3,66.7,0,0,-,0,2,0.0,1,3,4,4,1,0,0,1,15,2020-21
2020-12-30,Miles Bridges,CHA,@DAL,W,30,20,6,9,66.7,4,6,66.7,4,4,100,0,16,16,2,0,2,5,1,18,2020-21
2020-12-30,Tyrell Terry,DAL,vs.CHA,L,4,0,0,1,0.0,0,1,0.0,0,1,0.0,0,0,0,1,0,0,0,0,4,2020-21
2020-12-30,Luka Doncic,DAL,vs.CHA,L,24,12,4,10,40.0,0,5,0.0,4,7,57.1,0,2,2,5,2,0,3,3,-27,2020-21
2020-12-30,Maxi Kleber,DAL,vs.CHA,L,21,12,4,5,80.0,4,5,80.0,0,0,-,1,5,6,1,0,2,2,1,-9,2020-21
2020-12-30,Wes Iwundu,DAL,vs.CHA,L,4,6,2,3,66.7,1,1,100,1,2,50.0,0,0,0,0,0,0,0,0,4,2020-21
2020-12-30,Dorian Finney-Smith,DAL,vs.CHA,L,24,5,2,8,25.0,1,6,16.7,0,0,-,4,2,6,0,1,1,1,2,-22,2020-21
2020-12-30,Boban Marjanovic,DAL,vs.CHA,L,4,2,1,2,50.0,0,0,-,0,0,-,0,1,1,0,0,0,0,0,4,2020-21
2020-12-30,Josh Richardson,DAL,vs.CHA,L,27,4,1,10,10.0,0,4,0.0,2,2,100,1,1,2,2,0,1,1,2,-23,2020-21
2020-12-30,Willie Cauley-Stein,DAL,vs.CHA,L,9,5,2,2,100,0,0,-,1,4,25.0,1,2,3,0,0,0,1,4,-2,2020-21
2020-12-30,Tim Hardaway Jr.,DAL,vs.CHA,L,28,18,7,10,70.0,3,6,50.0,1,1,100,0,2,2,1,1,0,1,0,-27,2020-21
2020-12-30,LaMelo Ball,CHA,@DAL,W,29,22,7,10,70.0,4,5,80.0,4,4,100,4,4,8,5,1,1,2,3,8,2020-21
2020-12-30,Jalen McDaniels,CHA,@DAL,W,16,10,4,5,80.0,1,2,50.0,1,1,100,0,1,1,0,0,0,4,2,-9,2020-21
2020-12-30,Gordon Hayward,CHA,@DAL,W,31,11,4,16,25.0,1,6,16.7,2,2,100,1,6,7,3,1,0,3,4,8,2020-21
2020-12-30,Bismack Biyombo,CHA,@DAL,W,30,9,3,6,50.0,0,0,-,3,5,60.0,4,2,6,4,0,1,2,5,8,2020-21
2020-12-30,Trey Burke,DAL,vs.CHA,L,20,3,1,9,11.1,1,6,16.7,0,0,-,0,1,1,4,2,0,1,0,0,2020-21
2020-12-30,Dwight Powell,DAL,vs.CHA,L,24,9,2,6,33.3,0,1,0.0,5,7,71.4,3,1,4,2,1,1,2,3,-21,2020-21
2020-12-30,Terry Rozier,CHA,@DAL,W,30,18,8,17,47.1,2,7,28.6,0,0,-,1,4,5,3,0,1,3,4,11,2020-21
2020-12-30,Devonte' Graham,CHA,@DAL,W,29,9,3,8,37.5,2,5,40.0,1,1,100,0,0,0,5,2,0,1,2,20,2020-21
2020-12-30,P.J. Washington,CHA,@DAL,W,18,11,4,6,66.7,1,2,50.0,2,2,100,1,1,2,3,0,0,2,5,23,2020-21
2020-12-30,Josh Green,DAL,vs.CHA,L,13,0,0,0,-,0,0,-,0,0,-,1,1,2,0,0,0,1,0,10,2020-21
2020-12-30,Jalen Brunson,DAL,vs.CHA,L,20,16,5,13,38.5,2,5,40.0,4,6,66.7,0,4,4,4,1,0,1,0,4,2020-21
2020-12-30,James Johnson,DAL,vs.CHA,L,19,7,3,8,37.5,0,2,0.0,1,3,33.3,2,4,6,4,2,1,0,1,10,2020-21
2020-12-30,Cody Martin,CHA,@DAL,W,8,4,2,2,100,0,0,-,0,0,-,0,0,0,0,1,0,1,1,0,2020-21
2020-12-30,Devin Vassell,SAS,vs.LAL,L,13,3,1,3,33.3,1,2,50.0,0,0,-,0,2,2,0,1,0,0,0,-10,2020-21
2020-12-30,Drew Eubanks,SAS,vs.LAL,L,24,4,2,8,25.0,0,0,-,0,0,-,1,4,5,0,0,2,0,5,-13,2020-21
2020-12-30,Jared Dudley,LAL,@SAS,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,3,2020-21
2020-12-30,Marc Gasol,LAL,@SAS,W,21,5,2,2,100,0,0,-,1,1,100,1,4,5,2,0,0,4,3,8,2020-21
2020-12-30,Dennis Schroder,LAL,@SAS,W,34,21,9,15,60.0,3,5,60.0,0,0,-,1,3,4,4,1,0,5,3,13,2020-21
2020-12-30,Kentavious Caldwell-Pope,LAL,@SAS,W,26,10,3,5,60.0,2,3,66.7,2,2,100,0,2,2,2,1,0,0,3,6,2020-21
2020-12-30,Quinn Cook,LAL,@SAS,W,1,3,1,1,100,1,1,100,0,0,-,0,0,0,0,0,0,0,0,3,2020-21
2020-12-30,Alfonzo McKinnie,LAL,@SAS,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,3,2020-21
2020-12-30,DeMar DeRozan,SAS,vs.LAL,L,36,23,7,12,58.3,1,1,100,8,10,80.0,0,5,5,6,1,1,2,2,-12,2020-21
2020-12-30,Jakob Poeltl,SAS,vs.LAL,L,24,8,4,5,80.0,0,0,-,0,2,0.0,3,4,7,1,1,0,0,3,-1,2020-21
2020-12-30,Keita Bates-Diop,SAS,vs.LAL,L,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-3,2020-21
2020-12-30,Lonnie Walker IV,SAS,vs.LAL,L,33,11,4,12,33.3,1,4,25.0,2,4,50.0,0,4,4,3,1,0,2,1,-3,2020-21
2020-12-30,Keldon Johnson,SAS,vs.LAL,L,24,7,3,9,33.3,1,2,50.0,0,0,-,1,2,3,3,0,0,2,3,-4,2020-21
